id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county_original,latstr,lonstr,county
cb-eller-elementary-school,CB Eller Elementary School,Elkin,North Carolina,28621,6,,36.276565500000004,-80.8888473,no,none,NC,28621,4160,201669,USA,48478.125,Elkin,Wilkes County,36.276565500000004,-80.8888473,Wilkes County
cedar-hills-rotary-park,Cedar Hills Rotary Park,Raleigh,North Carolina,27604,18,4.0,35.85904,-78.629086,no,none,NC,27604,21550,1173933,USA,54474.84918793504,Raleigh,Wake County,35.85904,-78.629086,Wake County
chantilly-park,Chantilly Park,Charlotte,North Carolina,28205,2,,35.2066202,-80.8080692,no,none,NC,28205,23220,1527812,USA,65797.24375538329,Charlotte,Mecklenburg County,35.2066202,-80.8080692,Mecklenburg County
kilborne-tpc,Kilborne TPC,Charlotte,North Carolina,28205,18,,35.2210085,-80.7733987,no,none,NC,28205,23220,1527812,USA,65797.24375538329,Charlotte,Mecklenburg County,35.2210085,-80.7733987,Mecklenburg County
chatham-county-community-college,Chatham County Community College,Pittsboro,North Carolina,27312,6,,35.7228597,-79.1901913,no,none,NC,27312,10540,978933,USA,92877.8937381404,Pittsboro,Chatham County,35.7228597,-79.1901913,Chatham County
chetola-resort-disc-golf-course,Chetola Resort Disc Golf Course,BLowing Rock,North Carolina,28605,9,,36.13664970000001,-81.67183709999998,no,none,NC,28605,1930,196102,USA,101607.25388601037,BLowing%20Rock,Watauga County,36.13664970000001,-81.67183709999998,Watauga County
city-lake-park,City Lake Park,Albemarle,North Carolina,28001,18,,35.3544179,-80.2313968,no,none,NC,28001,10990,537938,USA,48947.95268425842,Albemarle,Stanly County,35.3544179,-80.2313968,Stanly County
fox-chase,Fox Chase,Albemarle,North Carolina,28001,18,4.0,35.35014260000001,-80.2000578,no,none,NC,28001,10990,537938,USA,48947.95268425842,Albemarle,Stanly County,35.35014260000001,-80.2000578,Stanly County
cornwallis-road-park,Cornwallis Road Park,Durham,North Carolina,27705,18,2.0,35.97882029999999,-78.952223,no,none,NC,27705,21040,1866288,USA,88701.90114068441,Durham,Durham County,35.97882029999999,-78.952223,Durham County
cougar-country,Cougar Country,Boiling Springs Lakes,North Carolina,28461,9,3.0,34.0208839,-78.0639124,no,none,NC,28461,11080,1011376,USA,91279.42238267149,Boiling%20Springs%20Lakes,Brunswick County,34.0208839,-78.0639124,Brunswick County
covenant,Covenant,Winterville,North Carolina,28590,18,2.0,35.5578563,-77.3625469,no,none,NC,28590,12440,841130,USA,67614.95176848874,Winterville,Pitt County,35.5578563,-77.3625469,Pitt County
creekside-disc-golf-course-crooked-creek-park,Creekside Disc Golf Course at Crooked Creek Park,Indian Trail,North Carolina,28079,18,,35.0645446,-80.6221466,no,none,NC,28079,17530,1203641,USA,68661.77980604678,Indian%20Trail,Union County,35.0645446,-80.6221466,Union County
sun-valley-middle-school,Sun Valley Middle School,Indian Trail,North Carolina,28079,4,,35.041812799999995,-80.6501998,no,none,NC,28079,17530,1203641,USA,68661.77980604678,Indian%20Trail,Union County,35.041812799999995,-80.6501998,Union County
horse-course,The Horse Course,Indian Trail,North Carolina,28079,18,,35.16123579999999,-80.5471191,no,none,NC,28079,17530,1203641,USA,68661.77980604678,Indian%20Trail,Union County,35.16123579999999,-80.5471191,Union County
creekside-park-0,Creekside Park,Archdale,North Carolina,27263,22,4.0,35.8961593,-79.93437259999997,no,none,NC,27263,9600,435091,USA,45321.97916666666,Archdale,Randolph County,35.8961593,-79.93437259999997,Randolph County
creekside-park-1,Creekside Park,New Bern,North Carolina,28560,18,,35.061696600000005,-77.0401309,no,none,NC,28560,12100,669263,USA,55310.99173553719,New%20Bern,Craven County,35.061696600000005,-77.0401309,Craven County
glenburnie-park,Glenburnie Park,New Bern,North Carolina,28560,18,3.0,35.1388131,-77.0640026,no,none,NC,28560,12100,669263,USA,55310.99173553719,New%20Bern,Craven County,35.1388131,-77.0640026,Craven County
crest-high-school,Crest High School,Shelby,North Carolina,28152,9,,35.274696,-81.613426,no,none,NC,28152,9950,451203,USA,45347.035175879406,Shelby,Cleveland County,35.274696,-81.613426,Cleveland County
crooked-creek-crossing,Crooked Creek Crossing,Stallings,North Carolina,28104,18,3.0,35.1151246,-80.6497044,no,none,NC,28104,14960,1861215,USA,124412.76737967914,Stallings,Union County,35.1151246,-80.6497044,Union County
crookston-disc-golf-course,Crookston Disc Golf Course,Fletcher,North Carolina,28732,9,1.0,35.42738710000001,-82.4933764,no,none,NC,28732,8950,648236,USA,72428.60335195529,Fletcher,Henderson County,35.42738710000001,-82.4933764,Henderson County
davie-disc-golf-course,Davie Disc Golf Course,Mocksville,North Carolina,27028,20,,35.884981599999996,-80.48425870000001,no,none,NC,27028,11580,624698,USA,53946.286701208985,Mocksville,Davie County,35.884981599999996,-80.48425870000001,Davie County
deep-creek-dreams,Deep Creek Dreams ,Burlington,North Carolina,27217,21,5.0,36.1514382,-79.369292,no,none,NC,27217,16180,647662,USA,40028.55377008653,Burlington,Alamance County,36.1514382,-79.369292,Alamance County
pleasant-grove-community-center,Pleasant Grove Community Center,Burlington,North Carolina,27217,9,,36.189439,-79.32945699999998,no,none,NC,27217,16180,647662,USA,40028.55377008653,Burlington,Alamance County,36.189439,-79.32945699999998,Alamance County
dorton-park-disc-golf-course,Dorton Park Disc Golf Course,Concord,North Carolina,28025,9,3.0,35.4106539,-80.6743453,no,none,NC,28025,24420,1427882,USA,58471.82637182638,Concord,Cabarrus County,35.4106539,-80.6743453,Cabarrus County
vietnam-veterans-park,Vietnam Veterans Park,Concord,North Carolina,28025,9,,35.4448958,-80.6356898,no,none,NC,28025,24420,1427882,USA,58471.82637182638,Concord,Cabarrus County,35.4448958,-80.6356898,Cabarrus County
east-carolina-university,East Carolina University,Greenville,North Carolina,27834,18,4.0,35.60688060000001,-77.3665364,no,none,NC,27834,22630,1060928,USA,46881.48475475033,Greenville,Pitt County,35.60688060000001,-77.3665364,Pitt County
west-meadowbrook-park,The Meadow at West Meadowbrook Park,Greenville,North Carolina,27834,18,4.0,35.6274259,-77.3770867,no,none,NC,27834,22630,1060928,USA,46881.48475475033,Greenville,Pitt County,35.6274259,-77.3770867,Pitt County
east-clayton-park,East Clayton Park,Clayton,North Carolina,27527,18,,35.640004,-78.4176357,no,none,NC,27527,13480,1216566,USA,90249.70326409496,Clayton,Johnston County,35.640004,-78.4176357,Johnston County
elon-park-angry-beaver,Elon Park - Angry Beaver,Charlotte,North Carolina,28277,18,5.0,35.0205842,-80.8435092,no,none,NC,28277,33530,4544845,USA,135545.63077840742,Charlotte,Mecklenburg County,35.0205842,-80.8435092,Mecklenburg County
elon-park-eager-beaver,Elon Park - Eager Beaver,Charlotte,North Carolina,28277,18,3.0,35.02271760000001,-80.8451192,no,none,NC,28277,33530,4544845,USA,135545.63077840742,Charlotte,Mecklenburg County,35.02271760000001,-80.8451192,Mecklenburg County
emerald-isle-woods,Emerald Isle Woods,Emerald Isle,North Carolina,28594,9,,34.6613773,-77.0679423,no,none,NC,28594,2270,246199,USA,108457.7092511013,Emerald%20Isle,Carteret County,34.6613773,-77.0679423,Carteret County
englewood-park,Englewood Park,Rocky Mount,North Carolina,27804,18,4.0,35.9531782,-77.8286203,no,none,NC,27804,13110,749086,USA,57138.52021357742,Rocky%20Mount,Nash County,35.9531782,-77.8286203,Nash County
nash-community-college,Nash Community College,Rocky Mount,North Carolina,27804,18,,35.977512299999994,-77.8997344,no,none,NC,27804,13110,749086,USA,57138.52021357742,Rocky%20Mount,Nash County,35.977512299999994,-77.8997344,Nash County
silver-layke-rocky-mount-sports-complex,Silver Layke at Rocky Mount Sports Complex,Rocky Mount,North Carolina,27804,18,2.0,35.9664724,-77.79209200000003,no,none,NC,27804,13110,749086,USA,57138.52021357742,Rocky%20Mount,Nash County,35.9664724,-77.79209200000003,Nash County
sunset-park-3,Sunset Park,Rocky Mount,North Carolina,27804,18,,35.95181729999999,-77.8160639,no,none,NC,27804,13110,749086,USA,57138.52021357742,Rocky%20Mount,Nash County,35.95181729999999,-77.8160639,Nash County
wesleyan-college-disc-golf-course,Wesleyan College Disc Golf Course,Rocky Mount,North Carolina,27804,18,,35.9550285,-77.8131027,no,none,NC,27804,13110,749086,USA,57138.52021357742,Rocky%20Mount,Nash County,35.9550285,-77.8131027,Nash County
enka-high-school-disc-golf-course,Enka High School Disc Golf Course,Candler,North Carolina,28715,18,4.0,35.530158899999996,-82.6659183,no,none,NC,28715,12400,735211,USA,59291.209677419356,Candler,Buncombe County,35.530158899999996,-82.6659183,Buncombe County
farm-life-disc-golf,Farm Life Disc Golf,Williamston,North Carolina,27892,18,3.0,35.744306,-77.0344316,no,none,NC,27892,5990,267390,USA,44639.398998330566,Williamston,Martin County,35.744306,-77.0344316,Martin County
farmington-park,Farmington Park,Rocky Mount,North Carolina,27803,18,3.0,35.95181729999999,-77.8160639,no,none,NC,27803,8750,471420,USA,53876.571428571435,Rocky%20Mount,Nash County,35.95181729999999,-77.8160639,Nash County
farmville-discgolfcourse,Farmville Disc Golf Course,Farmville,North Carolina,27828,18,,35.6043975,-77.5765292,no,none,NC,27828,3590,191812,USA,53429.52646239554,Farmville,Pitt County,35.6043975,-77.5765292,Pitt County
flat-rock-middle-school,Flat Rock Middle School,Flat Rock,North Carolina,28726,9,3.0,35.27049320000001,-82.43007109999998,no,none,NC,28726,1510,54844,USA,36320.529801324505,Flat%20Rock,Henderson County,35.27049320000001,-82.43007109999998,Henderson County
fort-benjamin-park,Fort Benjamin Park,Newport,North Carolina,28570,9,,34.769449,-76.8585599,no,none,NC,28570,9860,531776,USA,53932.657200811365,Newport,Carteret County,34.769449,-76.8585599,Carteret County
frank-liske-park,Frank Liske Park,Concord,North Carolina,28027,18,,35.36168400000001,-80.6182017,no,none,NC,28027,32700,2343904,USA,71679.02140672783,Concord,Cabarrus County,35.36168400000001,-80.6182017,Cabarrus County
freedaddy-discgolfcourse,FreeDaddy Disc Golf Course,Laurinburg,North Carolina,28352,18,,34.755271,-79.49310159999997,no,none,NC,28352,8820,376382,USA,42673.69614512472,Laurinburg,Scotland County,34.755271,-79.49310159999997,Scotland County
scotland-county-disc-golf-course,Scotland County Disc Golf Course,Laurinburg,North Carolina,28352,18,1.0,34.755271,-79.49310159999997,no,none,NC,28352,8820,376382,USA,42673.69614512472,Laurinburg,Scotland County,34.755271,-79.49310159999997,Scotland County
ft-hamby-park,Ft. Hamby Park,Wilkesboro,North Carolina,28697,18,3.0,36.1295886,-81.2720662,no,none,NC,28697,5340,340995,USA,63856.7415730337,Wilkesboro,Wilkes County,36.1295886,-81.2720662,Wilkes County
rolling-pines-disc-golf-course,Rolling Pines Disc Golf Course,Wilkesboro,North Carolina,28697,18,,36.153407,-81.1281829,no,none,NC,28697,5340,340995,USA,63856.7415730337,Wilkesboro,Wilkes County,36.153407,-81.1281829,Wilkes County
fun-junktion-disc-golf-course,Fun Junktion Disc Golf Course,Elizabeth City,North Carolina,27909,18,,36.25271220000001,-76.2647792,no,none,NC,27909,17180,828590,USA,48229.918509895215,Elizabeth%20City,Pasquotank County,36.25271220000001,-76.2647792,Pasquotank County
garden-grove,Garden Grove,Pleasant Garden,North Carolina,27313,18,4.0,35.9761924,-79.75456170000002,no,none,NC,27313,3210,191166,USA,59553.27102803737,Pleasant%20Garden,Guilford County,35.9761924,-79.75456170000002,Guilford County
glenn-c-hilton-memorial-park,Glenn C. Hilton Memorial Park,Hickory,North Carolina,28601,24,4.0,35.7621406,-81.3551897,no,none,NC,28601,23520,1656081,USA,70411.60714285714,Hickory,Catawba County,35.7621406,-81.3551897,Catawba County
mazarick-park-east,Glenville Lakes in Mazarick Park,Fayetteville,North Carolina,28303,18,2.0,35.0716799,-78.9011416,no,none,NC,28303,14170,800774,USA,56511.92660550458,Fayetteville,Cumberland County,35.0716799,-78.9011416,Cumberland County
mazarick-park-west,Glenville Pines in Mazarick Park,Fayetteville,North Carolina,28303,18,3.0,35.0716799,-78.9011416,no,none,NC,28303,14170,800774,USA,56511.92660550458,Fayetteville,Cumberland County,35.0716799,-78.9011416,Cumberland County
glover-park,Glover Park,Nashville,North Carolina,27856,9,,35.95770920000001,-77.95770590000002,no,none,NC,27856,7580,409157,USA,53978.496042216364,Nashville,Nash County,35.95770920000001,-77.95770590000002,Nash County
