id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,region
cross-farms,Cross Farms,Tolland ,Connecticut,6084,18,3.0,41.8615027,-72.3383806,no,none,CT,6084,7210,768201,USA,106546.60194174756,northeast
crystal-pond-disc-golf-course,Crystal Pond Disc Golf Course,Woodstock ,Connecticut,6282,18,,41.9177468,-72.0902198,no,none,CT,6282,590,44760,USA,75864.40677966099,northeast
davis-forest-disc-golf-course,Davis Forest Disc Golf Course,Brooklyn ,Connecticut,6234,18,3.0,41.7831388,-71.90564570000002,no,none,CT,6234,3910,265193,USA,67824.29667519181,northeast
ecker-hill-disc-golf-course,Ecker Hill Disc Golf Course,Vernon ,Connecticut,6066,18,4.0,41.843296,-72.46431729999998,no,none,CT,6066,15820,1042882,USA,65921.74462705436,northeast
flying-ace-lufberry-park,Flying Ace at Lufberry Park,Wallingford ,Connecticut,6492,18,,41.4593956,-72.8403823,no,none,CT,6492,23100,1840204,USA,79662.51082251083,northeast
hidden-pond-disc-golf-course,Hidden Pond Disc Golf Course,Southbury ,Connecticut,6488,9,,41.4936231,-73.178845,no,none,CT,6488,9990,1055095,USA,105615.11511511511,northeast
high-plains-disc-golf-course,High Plains Disc Golf Course,Orange ,Connecticut,6477,9,3.0,41.27345379999999,-73.02149659999998,no,none,CT,6477,7130,878240,USA,123175.31556802244,northeast
hop-brook-disc-golf-course,Hop Brook Disc Golf Course,Middlebury ,Connecticut,6762,11,1.0,41.504692,-73.05851740000001,no,none,CT,6762,3890,588172,USA,151201.02827763493,northeast
keney-park,Keney Park,Hartford ,Connecticut,6106,18,,41.8059635,-72.66309620000001,no,none,CT,6106,15710,532350,USA,33886.059834500316,northeast
lisbon-meadows,Lisbon Meadows,Lisbon ,Connecticut,6351,9,,41.6010915,-72.01788909999998,no,none,CT,6351,7970,494461,USA,62040.27603513175,northeast
millwood-creek-disc-golf-course,Millwood Creek Disc Golf Course,Groton ,Connecticut,6355,20,,41.3955889,-71.98468220000002,no,none,CT,6355,6870,735290,USA,107029.11208151383,northeast
nichols-field-disc-golf-course,Nichols Field Disc Golf Course,East Haddam ,Connecticut,6423,18,5.0,41.5164912,-72.4257356,no,none,CT,6423,2500,235683,USA,94273.2,northeast
norbrook-farm-brewery,Norbrook Farm Brewery,Colebrook ,Connecticut,6098,18,5.0,41.9904315,-73.1386392,no,none,CT,6098,5110,293877,USA,57510.176125244616,northeast
orenaug-park-disc-golf-course,Orenaug Park Disc Golf Course,Woodbury ,Connecticut,6798,9,,41.5436119,-73.2062458,no,none,CT,6798,5070,527567,USA,104056.60749506904,northeast
oyster-shell-park,Oyster Shell Park,Norwalk ,Connecticut,6855,9,,41.10599570000001,-73.4146829,no,none,CT,6855,4280,419781,USA,98079.67289719623,northeast
page-park,Page Park,Bristol ,Connecticut,6010,18,3.0,41.68530429999999,-72.9254425,no,none,CT,6010,30500,1838827,USA,60289.40983606558,northeast
rockwell-park-dgc,Rockwell Park Disc Golf Course,Bristol ,Connecticut,6010,18,4.0,41.6728407,-72.9657888,no,none,CT,6010,30500,1838827,USA,60289.40983606558,northeast
panthorn-park,Panthorn Park,Southington ,Connecticut,6489,18,4.0,41.5722013,-72.91135849999998,no,none,CT,6489,16510,1506015,USA,91218.35251362812,northeast
park-city-disc-golf-course-veterans-park,Park City Disc Golf Course at Veteran's Park,Bridgeport ,Connecticut,6606,18,4.0,41.2168277,-73.23532370000002,no,none,CT,6606,21900,928062,USA,42377.2602739726,northeast
pomfret-recreation-disc-golf-course,Pomfret Recreation Disc Golf Course,Pomfret Center ,Connecticut,6259,9,3.0,41.8531279,-72.0038517,no,none,CT,6259,1810,164396,USA,90826.51933701657,northeast
sherwood-island-state-park,Sherwood Island State Park,Westport ,Connecticut,6880,18,3.0,41.1248769,-73.3322509,no,none,CT,6880,12640,5336778,USA,422213.4493670887,northeast
sunrise-park-0,Sunrise Park,Suffield ,Connecticut,6078,9,,41.9946406,-72.72540040000001,no,none,CT,6078,5140,661616,USA,128719.06614785992,northeast
waveny-park-disc-golf,Waveny Park Disc Golf,New Canaan ,Connecticut,6840,12,,41.1202279,-73.4944391,no,none,CT,6840,8980,4781319,USA,532440.868596882,northeast
west-thompson-lake,West Thompson Lake,North Grosvenor Dale ,Connecticut,6255,18,5.0,41.9545775,-71.90308279999998,no,none,CT,6255,2180,131378,USA,60265.1376146789,northeast
beaver-branch,Beaver Branch,Townsend ,Delaware,19734,18,,39.4037066,-75.6424631,no,none,DE,19734,6110,457247,USA,74835.84288052372,southeast
bellevue-state-park,Bellevue State Park,Wilmington ,Delaware,19809,18,2.0,39.782112700000006,-75.50017109999997,no,none,DE,19809,7420,493374,USA,66492.45283018867,southeast
brandywine-creek-state-park,Brandywine Creek State Park,Wilmington ,Delaware,19803,18,4.0,39.8059928,-75.5729623,no,none,DE,19803,11120,1359899,USA,122293.07553956837,southeast
canby-west,Canby West,Wilmington ,Delaware,19804,18,,39.7352773,-75.5820751,no,none,DE,19804,9300,459243,USA,49380.967741935485,southeast
cape-henlopen-state-park,Cape Henlopen State Park,Lewes ,Delaware,19958,19,4.0,38.7821424,-75.10325329999998,no,none,DE,19958,14240,1323918,USA,92971.76966292136,southeast
dover-park,Dover Park,Dover ,Delaware,19901,9,,39.171328,-75.507032,no,none,DE,19901,15480,784695,USA,50690.89147286821,southeast
greenridge-dgc,Greenridge Disc Golf Course,Newark ,Delaware,19711,19,,39.6992187,-75.6851285,no,none,DE,19711,21910,1934662,USA,88300.41077133731,southeast
white-clay-creek-state-park,White Clay Creek State Park,Newark ,Delaware,19711,18,,39.7122188,-75.7786887,no,none,DE,19711,21910,1934662,USA,88300.41077133731,southeast
iron-hill,Iron Hill,Newark ,Delaware,19702,18,4.0,39.6834005,-75.7468383,no,none,DE,19702,26720,1710632,USA,64020.65868263473,southeast
killens-pond-state-park,Killens Pond State Park,Felton  ,Delaware,19943,18,,38.9903497,-75.5452212,no,none,DE,19943,5950,322400,USA,54184.87394957984,southeast
lums-pond-state-park,Lums Pond State Park,Bear ,Delaware,19701,18,,39.5603194,-75.71906120000001,no,none,DE,19701,21300,1533121,USA,71977.5117370892,southeast
tony-silicato-memorial-park,Tony Silicato Memorial Park,Milford ,Delaware,19963,9,1.0,38.9357324,-75.4509073,no,none,DE,19963,9830,548036,USA,55751.37334689725,southeast
trap-pond-state-park,Trap Pond State Park,Laurel ,Delaware,19956,18,,38.5258168,-75.47640600000003,no,none,DE,19956,7370,351662,USA,47715.33242876527,southeast
22nd-st-park,22nd St. Park,Tampa ,Florida,33610,9,3.0,28.0187191,-82.43412540000001,no,none,FL,33610,19310,641627,USA,33227.70585189021,southeast
65th-infantry-veterans-disc-golf-course,65th Infantry Veterans Disc Golf Course,Kissimmee ,Florida,34743,18,5.0,28.3253248,-81.3476926,no,none,FL,34743,19220,632007,USA,32882.77835587929,southeast
al-kinsaul-park,A.L. Kinsaul Park,Lynn Haven ,Florida,32444,9,,30.2508336,-85.6612507,no,none,FL,32444,9550,674681,USA,70647.22513089004,southeast
airport-lakes-disc-golf-course,Airport Lakes Disc Golf Course,Orlando ,Florida,32812,9,3.0,28.460467,-81.31734709999998,no,none,FL,32812,17870,1021337,USA,57153.72132064912,southeast
alligator-lake-disc-golf-course,Alligator Lake Disc Golf Course,Lake City ,Florida,32025,9,2.0,30.1670317,-82.61586240000003,no,none,FL,32025,7850,347260,USA,44236.94267515924,southeast
amelia-earhart-park,Amelia Earhart Park,Hialeah ,Florida,33013,18,3.0,25.8847475,-80.2741062,no,none,FL,33013,17690,523224,USA,29577.388355002822,southeast
ann-dever-park,Ann Dever Park,Englewood ,Florida,34224,18,5.0,26.923688,-82.3131003,no,none,FL,34224,7560,418570,USA,55366.40211640212,southeast
avalon-park,Avalon Park,Orlando ,Florida,32828,9,1.0,28.5115675,-81.15412409999998,no,none,FL,32828,30100,1998014,USA,66379.2026578073,southeast
azalea-park-disc-golf,Azalea Park Disc Golf,Saint Petersburg ,Florida,33710,9,5.0,27.7862583,-82.73795849999998,no,none,FL,33710,17170,1039229,USA,60525.859056493886,southeast
bamford-sports-complex,Bamford Sports Complex,Davie ,Florida,33328,6,3.0,26.0729566,-80.2654438,no,none,FL,33328,13800,1579487,USA,114455.57971014493,southeast
barnett-park-north,Barnett Park - North,Orlando ,Florida,32808,18,3.0,28.5587837,-81.4416097,no,none,FL,32808,23890,657383,USA,27517.07827542905,southeast
barnett-park-parkside,Barnett Park - Parkside,Orlando ,Florida,32808,18,3.0,28.5609514,-81.4421903,no,none,FL,32808,23890,657383,USA,27517.07827542905,southeast
bay-memorial-park,Bay Memorial Park,Panama City ,Florida,32401,9,,30.1650364,-85.6719411,no,none,FL,32401,8900,429496,USA,48257.97752808988,southeast
bay-oaks-disc-golf-course,Bay Oaks Disc Golf Course,Fort Myers Beach ,Florida,33931,14,2.0,26.448548,-81.939522,no,none,FL,33931,4300,611206,USA,142140.93023255814,southeast
bill-frederick-park-turkey-lake-original,Bill Frederick Park at Turkey Lake: The Original,Orlando ,Florida,32835,18,4.0,28.507107399999995,-81.48390040000002,no,none,FL,32835,21420,1126660,USA,52598.506069094314,southeast
bill-frederick-park-turkey-lake-woods,Bill Frederick Park at Turkey Lake: The Woods,Orlando ,Florida,32835,18,4.0,28.507107399999995,-81.48390040000002,no,none,FL,32835,21420,1126660,USA,52598.506069094314,southeast
bill-frederick-park-t2-turkeynator,Bill Frederick Park; T2-The Turkeynator,Orlando ,Florida,32835,18,4.0,28.507107399999995,-81.48390040000002,no,none,FL,32835,21420,1126660,USA,52598.506069094314,southeast
bird-bay-disc-golf-course,Bird Bay Disc Golf Course,Venice ,Florida,34285,18,3.0,27.109599600000006,-82.4397363,no,none,FL,34285,8750,826569,USA,94465.02857142856,southeast
blue-angel-park-oaks-disc-golf-course,Blue Angel Park - Oaks Disc Golf Course,Pensacola ,Florida,32506,18,4.0,30.3814394,-87.4232332,no,none,FL,32506,16520,745301,USA,45115.07263922519,southeast
blue-angel-park-palmetto-disc-golf-course,Blue Angel Park - Palmetto Disc Golf Course,Pensacola ,Florida,32506,18,4.0,30.3814394,-87.4232332,no,none,FL,32506,16520,745301,USA,45115.07263922519,southeast
blue-angel-park-pines-disc-golf-course,Blue Angel Park - Pines Disc Golf Course,Pensacola ,Florida,32506,18,4.0,30.3814394,-87.4232332,no,none,FL,32506,16520,745301,USA,45115.07263922519,southeast
bob-gardner-park,Bob Gardner Park,Lakewood Ranch ,Florida,34211,9,4.0,27.474649100000004,-82.4176568,no,none,FL,34211,7430,974966,USA,131220.18842530285,southeast
boggy-bayou-disc-golf-course,Boggy Bayou Disc Golf Course,Niceville ,Florida,32578,9,4.0,30.5277219,-86.4910912,no,none,FL,32578,16480,1490418,USA,90437.9854368932,southeast
bonita-springs-recreation-center,Bonita Springs Recreation Center,Bonita Springs ,Florida,34135,18,3.0,26.3495295,-81.7848538,no,none,FL,34135,20790,2209377,USA,106271.13997113996,southeast
boys-girls-club-sarasota-county,Boys and Girls Club of Sarasota County,Sarasota ,Florida,34237,6,,27.3363647,-82.5074005,no,none,FL,34237,7770,327376,USA,42133.33333333333,southeast
payne-park-0,Payne Park,Sarasota ,Florida,34237,9,4.0,27.3343544,-82.53012509999998,no,none,FL,34237,7770,327376,USA,42133.33333333333,southeast
brian-piccolo-sports-park,Brian Piccolo Sports Park,Hollywood ,Florida,33024,9,4.0,26.0331855,-80.2725653,no,none,FL,33024,37470,1909189,USA,50952.46864157993,southeast
buck-lake-dgc,Buck Lake Disc Golf Course,Tallahassee ,Florida,32317,9,4.0,30.446307,-84.212595,no,none,FL,32317,7820,654693,USA,83720.33248081841,southeast
buckhorn-park,Buckhorn Park,Valrico ,Florida,33596,9,,27.904219,-82.23496999999998,no,none,FL,33596,13650,1162728,USA,85181.53846153848,southeast
cemetery-point-park-disc-golf-course,Cemetery Point Park ,Cedar Key ,Florida,32625,8,3.0,29.145558,-83.0417765,no,none,FL,32625,700,47370,USA,67671.42857142858,southeast
chaindragon-freeport-sports-complex,ChainDragon at The Freeport Sports Complex,Freeport ,Florida,32439,18,4.0,30.4872815,-86.15187009999998,no,none,FL,32439,5460,351396,USA,64358.241758241755,southeast
cliff-stephens-park,Cliff Stephens Park,Clearwater ,Florida,33759,21,4.0,27.9740983,-82.7226979,no,none,FL,33759,9220,642807,USA,69718.76355748372,southeast
commons-park,Commons Park,Royal Palm Beach ,Florida,33411,18,5.0,26.6955225,-80.225009,no,none,FL,33411,35820,2441102,USA,68149.13456169737,southeast
community-hope-church,Community of Hope Church,Loxahatchee ,Florida,33470,9,,26.7071362,-80.26657540000002,no,none,FL,33470,14170,988611,USA,69767.88990825687,southeast
cornerstone-baptist-fellowship,Cornerstone Baptist Fellowship,Sebastian ,Florida,32958,9,,27.7789663,-80.46502629999998,no,none,FL,32958,13770,791598,USA,57487.145969498924,southeast
covenant-disc-golf-course,Covenant Disc Golf Course,Palm Bay ,Florida,32907,9,,28.0106096,-80.73060749999998,no,none,FL,32907,20610,943145,USA,45761.52353226589,southeast
palm-bay-regional-disc-golf-course,Palm Bay Regional Disc Golf Course,Palm Bay ,Florida,32907,18,3.0,27.9990119,-80.7296406,no,none,FL,32907,20610,943145,USA,45761.52353226589,southeast
crossroads-disc-golf-course,Crossroads Disc Golf Course,New Smyrna Beach ,Florida,32168,9,,29.0696349,-80.9844615,no,none,FL,32168,14070,1014048,USA,72071.64179104476,southeast
doris-leeper-disc-golf-course,Doris Leeper Disc Golf Course,New Smyrna ,Florida,32168,18,5.0,29.0696349,-80.9844615,no,none,FL,32168,14070,1014048,USA,72071.64179104476,southeast
holland-park,Holland Park,New Smyrna Beach ,Florida,32168,18,,29.0209208,-80.9600835,no,none,FL,32168,14070,1014048,USA,72071.64179104476,southeast
south-glencoe-disc-golf-course,South Glencoe Disc Golf Course,New Smyrna Beach ,Florida,32168,18,,28.9938735,-80.96436369999998,no,none,FL,32168,14070,1014048,USA,72071.64179104476,southeast
crosswynde-dgc,Crosswynde Disc Golf Course,Tampa ,Florida,33619,9,,27.960763,-82.31017109999998,no,none,FL,33619,17570,664190,USA,37802.50426863973,southeast
cypress-point-park-disc-golf-course,Cypress Point Park Disc Golf Course,Tampa ,Florida,33067,18,4.0,27.9507312,-82.5439709,no,none,FL,33067,12970,1767270,USA,136258.28835774862,southeast
cypress-preserve-park,Cypress Preserve Park,Sunrise ,Florida,33351,9,3.0,26.1716589,-80.2701386,no,none,FL,33351,18630,847317,USA,45481.320450885665,southeast
defunk-disco,DeFunk Disco,DeFuniak Springs ,Florida,32433,18,5.0,30.742901300000003,-86.1246284,no,none,FL,32433,6300,261825,USA,41559.52380952382,southeast
diamond-disc-golf-challenge,Diamond Disc Golf Challenge,Pensacola ,Florida,32502,9,,30.409277600000006,-87.224508,no,none,FL,32502,2110,206726,USA,97974.4075829384,southeast
st-lucie-village-heritage-park,Donald B. Moore Preserve,Fort Pierce ,Florida,34946,9,,27.5078908,-80.3464079,no,none,FL,34946,2860,114082,USA,39888.81118881119,southeast
dreher-park,Dreher Park ,WPB ,Florida,33405,18,5.0,26.6655994,-80.06958420000002,no,none,FL,33405,9770,797462,USA,81623.54145342887,southeast
easterlin-park,Easterlin Park,Ft. Lauderdale ,Florida,33309,18,3.0,26.1712822,-80.16091159999998,no,none,FL,33309,20340,909157,USA,44697.9842674533,southeast
ed-austin-park-fore-palms-disc-golf-course,Ed Austin Park (Fore Palms Disc Golf Course),Jacksonville ,Florida,32225,24,3.0,30.3655925,-81.5068395,no,none,FL,32225,28950,2090505,USA,72210.88082901554,southeast
edward-medard-disc-golf-park,Edward Medard Disc Golf Park,Plant City ,Florida,33567,18,4.0,27.928437899999995,-82.1621429,no,none,FL,33567,4650,258540,USA,55600.0,southeast
embrey-riddle-university-disc-golf-course,Embrey-Riddle University Disc Golf Course,Daytona Beach ,Florida,32114,9,,29.2016863,-81.0408868,no,none,FL,32114,13010,393962,USA,30281.4757878555,southeast
tuscawilla-park,Tuscawilla Park,Daytona Beach ,Florida,32114,18,4.0,29.1998394,-81.04008309999998,no,none,FL,32114,13010,393962,USA,30281.4757878555,southeast
estero-disc-golf-course,Estero Disc Golf Course,Estero ,Florida,33928,18,3.0,26.4284157,-81.8016828,no,none,FL,33928,13340,1556716,USA,116695.35232383807,southeast
extension-park,Extension Park,Cantonment ,Florida,32533,9,,30.5425784,-87.2992838,no,none,FL,32533,13830,882697,USA,63824.801156905276,southeast
f-burton-smith-park,F. Burton Smith Park,Cocoa ,Florida,32926,23,4.0,28.366301,-80.85714300000002,no,none,FL,32926,10580,557698,USA,52712.4763705104,southeast
fat-point-brewing,Fat Point Brewing,Punta Gorda ,Florida,33950,1,,26.9420397,-82.02930090000002,no,none,FL,33950,11530,1141823,USA,99030.61578490892,southeast
south-county-regional-park,South County Regional Park,Punta Gorda ,Florida,33950,18,,26.9332425,-82.03884959999998,no,none,FL,33950,11530,1141823,USA,99030.61578490892,southeast
ferry-park,Ferry Park,Fort Walton Beach ,Florida,32548,18,3.0,30.419037300000006,-86.5981891,no,none,FL,32548,11490,633784,USA,55159.617058311575,southeast
floral-park,Floral Park,Floral City ,Florida,34436,19,4.0,28.722066,-82.30507490000002,no,none,FL,34436,3230,157235,USA,48679.56656346749,southeast
florida-state-university-reservation,Florida State University Reservation,Tallahassee ,Florida,32310,9,,30.4011509,-84.33625079999999,no,none,FL,32310,6210,219600,USA,35362.31884057971,southeast
forrest-hills-disc-golf-and-country-club,Forest Hills Disc Golf and Country Club,Hoiliday ,Florida,34690,18,,28.1760216,-82.7279205,no,none,FL,34690,6130,222550,USA,36305.05709624796,southeast
forest-park-0,Forest Park,Port Saint Joe ,Florida,32456,9,,29.8003223,-85.292695,no,none,FL,32456,3230,247686,USA,76682.9721362229,southeast
franz-ross-park,Franz Ross Park,Port Charlotte ,Florida,33948,9,,27.0086697,-82.1298807,no,none,FL,33948,8210,419519,USA,51098.53836784409,southeast
murdock-baptist-church-dgc,Murdock Baptist Church Disc Golf Course,Port Charlotte ,Florida,33948,5,,27.0030135,-82.144593,no,none,FL,33948,8210,419519,USA,51098.53836784409,southeast
fsu-panama-city,FSU Panama City,Panama City ,Florida,32405,18,,30.1895048,-85.72319350000002,no,none,FL,32405,11880,710216,USA,59782.49158249157,southeast
g-t-bray-park-disc-golf-course,G T Bray Park Disc Golf Course,Bradenton ,Florida,34209,18,,27.4754629,-82.6155423,no,none,FL,34209,16590,1416391,USA,85376.19047619047,southeast
gator-links-nla,Gator Links at NLA,Milton ,Florida,32583,18,4.0,30.6060135,-87.0736322,no,none,FL,32583,10760,603602,USA,56096.84014869889,southeast
pirates-cove-nla,Pirates Cove at NLA,Milton ,Florida,32583,9,,30.606303600000004,-87.0745572,no,none,FL,32583,10760,603602,USA,56096.84014869889,southeast
gordy-road,Gordy Road Preserve Disc Golf Course,Fort Pierce ,Florida,34945,27,4.0,27.397907,-80.397805,no,none,FL,34945,2100,133324,USA,63487.61904761905,southeast
halpatiokee-disc-golf-course,Halpatiokee Disc Golf Course,Stuart ,Florida,34997,10,,27.1040933,-80.257592,no,none,FL,34997,21470,1781467,USA,82974.70889613414,southeast
hammock-park,Hammock Park,Dunedin ,Florida,34698,9,4.0,28.032774100000005,-82.7812694,no,none,FL,34698,18990,1382427,USA,72797.63033175355,southeast
havana-springs-resort-disc-golf-course,Havana Springs Resort Disc Golf Course,Havana ,Florida,32333,12,,30.611069399999995,-84.4704415,no,none,FL,32333,5440,285356,USA,52455.14705882352,southeast
heritage-park-and-gardens-disc-golf-course,Heritage Park and Gardens Disc Golf Course,Live Oak ,Florida,32064,9,,30.2869751,-82.9737473,no,none,FL,32064,2960,122714,USA,41457.43243243243,southeast
heritage-park-dgc-0,Heritage Park Disc Golf Course,Perry ,Florida,32347,9,,30.122041,-83.584384,no,none,FL,32347,3050,150526,USA,49352.78688524591,southeast
bulldog-dgc,The Bulldog DGC,Perry ,Florida,32347,9,,30.122041,-83.584384,no,none,FL,32347,3050,150526,USA,49352.78688524591,southeast
hidden-oaks-disc-golf-course,Hidden Oaks Disc Golf Course,Lakeland ,Florida,33813,18,5.0,27.9249943,-81.9573678,no,none,FL,33813,16700,1591960,USA,95326.94610778443,southeast
historical-virginia-key-beach-park,Historic Virginia Key Beach Park,Virginia Key ,Florida,33149,9,2.0,25.7351393,-80.1566212,no,none,FL,33149,5360,1818558,USA,339283.20895522385,southeast
hitzman-optimist-disc-golf-course,Hitzman Optimist Disc Golf Course,Pensacola ,Florida,32504,9,4.0,30.488124,-87.1814233,no,none,FL,32504,11150,770129,USA,69069.86547085202,southeast
holloway-park-disc-golf-course,Holloway Park Disc Golf Course,Lakeland ,Florida,33803,18,,28.0079125,-81.9114498,no,none,FL,33803,13210,1063487,USA,80506.20741862226,southeast
hollyland-park,Hollyland Park,Holly Hill ,Florida,32117,9,3.0,29.2442537,-81.04107490000001,no,none,FL,32117,12360,426533,USA,34509.142394822,southeast
homestead-air-reserve-park,Homestead Air Reserve Park,Homestead ,Florida,33032,18,4.0,25.5123763,-80.3904598,no,none,FL,33032,24990,965831,USA,38648.69947979192,southeast
house-trees,House of Trees,Newberry ,Florida,32669,18,3.0,29.6533976,-82.6267345,no,none,FL,32669,6950,607443,USA,87401.87050359714,southeast
jack-mclean-park,Jack McLean Park,Tallahassee ,Florida,32305,24,,30.4077153,-84.2692616,no,none,FL,32305,8590,302122,USA,35171.362048894065,southeast
