id,name,city,state,zip,holeCount,rating,latitude,longitude,Modified,Comments
kokosing-dam-dgc,Kokosing Dam Disc Golf Course,"Fredericktown ",Ohio,43019,9,,40.5017395,-82.5783996,no,none
lake-erie-islands-resort,Lake Erie Islands Resort,"Port Clinton ",Ohio,43452,9,2,41.5131216,-82.9414139,no,none
lake-loramie-state-park,Lake Loramie State Park,"Minster ",Ohio,45845,18,,40.3687468,-84.3528904,no,none
lake-lorelei,"Lake Lorelei ","Fayetteville ",Ohio,45118,9,,39.1867298,-83.9321521,no,none
lake-shore-park,Lake Shore Park,"Ashtabula ",Ohio,44004,18,4,41.9074839,-80.777721,no,none
lakengren-disc-golf-course,Lakengren Disc Golf Course,"Eaton ",Ohio,45320,9,,39.7679041,-84.6340238,no,none
lakeview-church-god,Lakeview Church of God,"Parma ",Ohio,44130,18,,41.3610159,-81.7557569,no,none
lakeview-pines-mt-gilead-state-park,Lakeview Pines at Mt. Gilead State Park,"Mt. Gilead ",Ohio,43338,9,,40.5474104,-82.8102734,no,none
leisure-park-disc-golf-course,Leisure Park Disc Golf Course,"Delphos ",Ohio,45833,9,,40.8351969,-84.3296502,no,none
lexington-disc-golf-course-0,Lexington Disc Golf Course,"Lexington ",Ohio,73051,6,,35.014654,-97.335469,no,none
lobdell-reserve-disc-golf-course,Lobdell Reserve Disc Golf Course,"Alexandria ",Ohio,43001,18,3,40.1035519,-82.5991831,no,none
logan-high-school,Logan High School,"Logan ",Ohio,43138,18,,39.519007,-82.3785731,no,none
lourdes-university,Lourdes University,"Sylvania ",Ohio,43560,9,,41.7104795,-83.7060599,no,none
lynn-hunkler-memorial-park-dgc,Lynn-Hunkler Memorial Park DGC,"Morristown ",Ohio,43759,18,3,40.0663339,-81.0629121,no,none
malone-university-disc-golf-course,"Malone University Disc Golf Course ","Canton ",Ohio,44708,9,3,40.8138095,-81.4252984,no,none
marion-township-park,Marion Township Park,"Maria Stein ",Ohio,45860,9,3,40.4087265,-84.4743078,no,none
mary-rutan-disc-golf-course,Mary Rutan Disc Golf Course,"Bellefontaine ",Ohio,43311,18,3,40.3678398,-83.7519886,no,none
marysville-disc-golf-course,Marysville Disc Golf Course,"Marysville ",Ohio,43040,18,2,40.250827,-83.390701,no,none
mason-sports-park-disc-golf-course,Mason Sports Park Disc Golf Course,"Mason ",Ohio,45036,9,3,39.3766415,-84.2764583,no,none
mauthe-park,Mauthe Park,"Struthers ",Ohio,44471,9,,41.0428937,-80.597353,no,none
panther-335-disc-golf-course,McComb Panther 335 Disc Golf Course,"McComb ",Ohio,45858,18,,41.1072311,-83.7839186,no,none
meadowbrook-disc-golf-course,Meadowbrook Disc Golf Course,"Bascom ",Ohio,44809,18,,41.1282826,-83.2744375,no,none
medina-assembly-god-sports-complex,Medina Assembly of God Sports Complex,"Medina ",Ohio,44256,9,,41.1262366,-81.8854394,no,none
