id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county,latstr,lonstr,county_clean
tsalteshi-trails,River City Disc Golf Course on Tsalteshi Trails,Soldotna,Alaska,99669,19,,60.4724419,-151.1006746,no,none,AK,99669,7680,612402,USA,79739.84375,Soldotna,Kenai Peninsula,60.4724419,-151.1006746,Kenai Peninsula
soldotna-high-school,Soldotna High School,Soldotna,Alaska,99669,9,,60.4938,-151.096,no,none,AK,99669,7680,612402,USA,79739.84375,Soldotna,Kenai Peninsula,60.4938,-151.096,Kenai Peninsula
davis-park-0,Davis Park,Anchorage,Alaska,99501,9,,61.2264053,-149.7879477,no,none,AK,99501,7690,612242,USA,79615.3446,Anchorage,Anchorage,61.2264053,-149.7879477,Anchorage
eagle-river-high-school-disc-golf-course,Eagle River High School Disc Golf Course,Eagle River,Alaska,99577,9,4,61.2979881,-149.5722847,no,none,AK,99577,12770,1201986,USA,94125.76351,Eagle%20River,Anchorage,61.2979881,-149.5722847,Anchorage
schroeder-park-disc-golf-course,Schroeder Park Disc Golf Course,Eagle River,Alaska,99577,9,2,61.3326863,-149.5748368,no,none,AK,99577,12770,1201986,USA,94125.76351,Eagle%20River,Anchorage,61.3326863,-149.5748368,Anchorage
glacier-point,Glacier Point,Glacier Point,Alaska,99827,18,,59.1025,-135.3822222,no,none,AK,99827,1270,88825,USA,69940.94488,Glacier%20Point,Haines,59.1025,-135.3822222,Haines
ravens-bowl,Raven's Bowl,Haines,Alaska,99827,18,,59.2345692,-135.443448,no,none,AK,99827,1270,88825,USA,69940.94488,Haines,Haines,59.2345692,-135.443448,Haines
glass-park,Glass Park at Fort Wainwright,Fairbanks,Alaska,99703,18,,64.8366803,-147.686282,no,none,AK,99703,3320,132232,USA,39828.91566,Fairbanks,Fairbanks North Star,64.8366803,-147.686282,Fairbanks North Star
hanshew-middle-school,Hanshew Middle School,Anchorage,Alaska,99507,9,2,61.1304605,-149.8308,no,none,AK,99507,18470,1505759,USA,81524.5804,Anchorage,Anchorage,61.1304605,-149.8308,Anchorage
hilltop-ski-area,Hilltop Ski Area,Anchorage,Alaska,99507,18,5,61.140846,-149.7449609,no,none,AK,99507,18470,1505759,USA,81524.5804,Anchorage,Anchorage,61.140846,-149.7449609,Anchorage
hilltop-yellow-short-9,Hilltop Yellow Short 9,Anchorage,Alaska,99507,9,5,61.140846,-149.7449609,no,none,AK,99507,18470,1505759,USA,81524.5804,Anchorage,Anchorage,61.140846,-149.7449609,Anchorage
service-high-school,Service High School,Anchorage,Alaska,99507,9,3,61.1381933,-149.7812832,no,none,AK,99507,18470,1505759,USA,81524.5804,Anchorage,Anchorage,61.1381933,-149.7812832,Anchorage
jack-gist-park,Jack Gist Park,Homer,Alaska,99603,9,4,59.6605508,-151.4824113,no,none,AK,99603,5550,391997,USA,70630.09009,Homer,Kenai Peninsula,59.6605508,-151.4824113,Kenai Peninsula
moose-pretzel,The Moose Pretzel,Homer,Alaska,99603,18,5,59.6425,-151.5483333,no,none,AK,99603,5550,391997,USA,70630.09009,Homer,Kenai Peninsula,59.6425,-151.5483333,Kenai Peninsula
kenai-eagle-disc-golf-course,Kenai Eagle Disc Golf Course,Kenai,Alaska,99611,18,,60.558502,-151.202493,no,none,AK,99611,6450,454648,USA,70488.06202,Kenai,Kenai Peninsula,60.558502,-151.202493,Kenai Peninsula
nikiski-recreation-center,Nikiski Recreation Center Disc Golf Course,Nikiski,Alaska,99611,18,,60.7050036,-151.3809706,no,none,AK,99611,6450,454648,USA,70488.06202,Nikiski,Kenai Peninsula,60.7050036,-151.3809706,Kenai Peninsula
bernie-huss-memorial-trails,Ryan Creek Disc Golf Course,Kenai,Alaska,99611,9,,60.5584036,-151.2039566,no,none,AK,99611,6450,454648,USA,70488.06202,Kenai,Kenai Peninsula,60.5584036,-151.2039566,Kenai Peninsula
kincaid-park-disc-golf-course,Kincaid Park Disc Golf Course,Anchorage,Alaska,99502,18,4,61.1537359,-150.0557508,no,none,AK,99502,11860,1000685,USA,84374.78921,Anchorage,Anchorage,61.1537359,-150.0557508,Anchorage
north-point-higgins,North Point Higgins,Ketchikan,Alaska,99901,18,,55.4714236,-131.8111709,no,none,AK,99901,6280,437711,USA,69699.20382,Ketchikan,Ketchikan Gateway,55.4714236,-131.8111709,Ketchikan Gateway
palmer-high-school,Palmer High School,Palmer,Alaska,99645,9,,61.6052401,-149.1374614,no,none,AK,99645,13180,993654,USA,75391.04704,Palmer,Matanuska-Susitna,61.6052401,-149.1374614,Matanuska-Susitna
peters-creek-disc-golf-course,Peters Creek Disc Golf Course,Chugiak,Alaska,99567,18,4,61.4042427,-149.4561296,no,none,AK,99567,4160,350830,USA,84334.13462,Chugiak,Anchorage,61.4042427,-149.4561296,Anchorage
seward-middle-school,Seward Middle School,Seward,Alaska,99664,9,,60.1316122,-149.4416854,no,none,AK,99664,2260,146233,USA,64704.86726,Seward,Kenai Peninsula,60.1316122,-149.4416854,Kenai Peninsula
sutton-dgc,Sutton Elementary Disc Golf Course,Sutton,Alaska,99674,9,,61.7158829,-148.8789561,no,none,AK,99674,690,39601,USA,57392.75362,Sutton,Matanuska-Susitna,61.7158829,-148.8789561,Matanuska-Susitna
uaf-university-alaska-fairbanks,UAF Blue Disc Golf Course,Fairbanks,Alaska,99709,9,,64.859408,-147.8592187,no,none,AK,99709,10920,849069,USA,77753.57143,Fairbanks,Fairbanks North Star,64.859408,-147.8592187,Fairbanks North Star
uaf-gold,UAF Gold Disc Golf Course,Fairbanks,Alaska,99709,18,4,64.859408,-147.8592187,no,none,AK,99709,10920,849069,USA,77753.57143,Fairbanks,Fairbanks North Star,64.859408,-147.8592187,Fairbanks North Star
westchester-lagoon-park,Westchester Lagoon Park,Anchorage,Alaska,99503,9,2,61.2035349,-149.9040875,no,none,AK,99503,7510,462394,USA,61570.43941,Anchorage,Anchorage,61.2035349,-149.9040875,Anchorage
av-anderson-park-disc-golf-course,A.V. Anderson Park Disc Golf Course,Sierra Vista,Arizona,85635,18,3,31.5412385,-110.2907771,no,none,AZ,85635,15260,825934,USA,54124.11533,Sierra%20Vista,Cochise County,31.5412385,-110.2907771,Cochise County
arizona-snowbowl,Arizona Snowbowl,Flagstaff,Arizona,86001,18,4,35.330886,-111.7103,no,none,AZ,86001,13030,932210,USA,71543.36147,Flagstaff,Coconino County,35.330886,-111.7103,Coconino County
mcpherson-park,McPherson Park,Flagstaff,Arizona,86001,18,3,35.2143793,-111.6384045,no,none,AZ,86001,13030,932210,USA,71543.36147,Flagstaff,Coconino County,35.2143793,-111.6384045,Coconino County
northern-arizona-university-disc-golf-course,Northern Arizona University Disc Golf Course,Flagstaff,Arizona,86001,18,,35.1755585,-111.6589713,no,none,AZ,86001,13030,932210,USA,71543.36147,Flagstaff,Coconino County,35.1755585,-111.6589713,Coconino County
ridge-line-apartments,Ridge Line Disc Golf Course,Flagstaff,Arizona,86001,9,,35.202774,-111.6584777,no,none,AZ,86001,13030,932210,USA,71543.36147,Flagstaff,Coconino County,35.202774,-111.6584777,Coconino County
thorpe-park,Thorpe Park,Flagstaff,Arizona,86001,18,2,35.2022853,-111.6593045,no,none,AZ,86001,13030,932210,USA,71543.36147,Flagstaff,Coconino County,35.2022853,-111.6593045,Coconino County
buffalo-ridge-park,Buffalo Ridge Park,Phoenix,Arizona,85022,27,4,33.6598173,-112.0459342,no,none,AZ,85022,23660,1529354,USA,64638.79966,Phoenix,Maricopa County,33.6598173,-112.0459342,Maricopa County
cactus-flats,Cactus Flats,Kingman,Arizona,86409,18,,35.2706305,-114.030317,no,none,AZ,86409,10260,443529,USA,43228.94737,Kingman,Mohave County,35.2706305,-114.030317,Mohave County
canyon-trails-dgc,Canyon Trails Disc Golf Course,Goodyear,Arizona,85338,9,,33.4426864,-112.4187396,no,none,AZ,85338,25190,1651916,USA,65578.24534,Goodyear,Maricopa County,33.4426864,-112.4187396,Maricopa County
casa-grande-disc-golf-course-college-park,Casa Grande Disc Golf Course - College Park,Casa Grande,Arizona,85122,9,,32.9025874,-111.7519862,no,none,AZ,85122,21460,1020838,USA,47569.3383,Casa%20Grande,Pinal County,32.9025874,-111.7519862,Pinal County
cerbat-cliffs-golf-course,Cerbat Cliffs Golf Course,Kingman,Arizona,86401,18,,35.2066415,-114.0422698,no,none,AZ,86401,10740,613985,USA,57168.06331,Kingman,Mohave County,35.2066415,-114.0422698,Mohave County
deer-creek-canyon,Deer Creek Canyon at Haulapai Mountain,Kingman,Arizona,86401,9,,35.185542,-114.0053991,no,none,AZ,86401,10740,613985,USA,57168.06331,Kingman,Mohave County,35.185542,-114.0053991,Mohave County
firefighters-memorial-park,Firefighters Memorial Park,Kingman,Arizona,86401,9,,35.2153881,-114.030323,no,none,AZ,86401,10740,613985,USA,57168.06331,Kingman,Mohave County,35.2153881,-114.030323,Mohave County
coldwater-ranch,Coldwater Ranch,Peoria,Arizona,85383,18,,33.7232694,-112.3203651,no,none,AZ,85383,28140,3205905,USA,113926.9723,Peoria,Maricopa County,33.7232694,-112.3203651,Maricopa County
conocido-park,Conocido Park,Phoenix,Arizona,85053,18,3,33.6321135,-112.1330108,no,none,AZ,85053,13810,646329,USA,46801.52064,Phoenix,Maricopa County,33.6321135,-112.1330108,Maricopa County
copper-sky,Copper Sky,Maricopa,Arizona,85139,18,,33.0409719,-112.0433987,no,none,AZ,85139,7650,382135,USA,49952.28758,Maricopa,Pinal County,33.0409719,-112.0433987,Pinal County
emerald-park,Emerald Park,Mesa,Arizona,85204,9,3,33.3880812,-111.7956089,no,none,AZ,85204,26080,1130743,USA,43356.71012,Mesa,Maricopa County,33.3880812,-111.7956089,Maricopa County
emmanuel-pines-camp,Emmanuel Pines Camp,Prescott,Arizona,86305,18,,34.569242,-112.536662,no,none,AZ,86305,9190,1024744,USA,111506.42,Prescott,Yavapai County,34.569242,-112.536662,Yavapai County
fountain-hills-disc-golf-course,Fountain Hills Disc Golf Course,Fountain Hills,Arizona,85268,19,4,33.602362,-111.709004,no,none,AZ,85268,11510,1358648,USA,118040.6603,Fountain%20Hills,Maricopa County,33.602362,-111.709004,Maricopa County
four-seasons-disc-golf-course,Four Seasons Disc Golf Course,Snowflake,Arizona,85937,18,4,34.5099828,-110.121387,no,none,AZ,85937,3040,158506,USA,52140.13158,Snowflake,Navajo County,34.5099828,-110.121387,Navajo County
stripe-show-golf-club,Freedom Disc Golf at Stripe Show Golf Club,Mesa,Arizona,85210,18,,33.3888829,-111.8519247,no,none,AZ,85210,17340,734483,USA,42357.7278,Mesa,Maricopa County,33.3888829,-111.8519247,Maricopa County
freestone-park,Freestone Park,Gilbert,Arizona,85234,9,,33.3587464,-111.7684971,no,none,AZ,85234,22460,1903878,USA,84767.49777,Gilbert,Maricopa County,33.3587464,-111.7684971,Maricopa County
golf-club-oasis,Golf Club at Oasis,Florence,Arizona,85132,9,,33.0995322,-111.4927855,no,none,AZ,85132,8990,476684,USA,53023.80423,Florence,Pinal County,33.0995322,-111.4927855,Pinal County
grand-canyon-caverns-inn-disc-golf-course,Grand Canyon Caverns Inn Disc Golf Course,Peach Springs,Arizona,86434,9,1,35.5290514,-113.4274531,no,none,AZ,86434,530,20344,USA,38384.90566,Peach%20Springs,Mohave County,35.5290514,-113.4274531,Mohave County
grand-island-disc-golf-course,Grand Island Disc Golf Course,Lake Havasu,Arizona,86403,9,2,34.4572514,-114.3636753,no,none,AZ,86403,7530,397957,USA,52849.53519,Lake%20Havasu,Mohave County,34.4572514,-114.3636753,Mohave County
greens-park-disc-golf-course,Greens Park Disc Golf Course,San Tan Valley,Arizona,85143,9,,33.155263,-111.550865,no,none,AZ,85143,16050,845296,USA,52666.41745,San%20Tan%20Valley,Pinal County,33.155263,-111.550865,Pinal County
groves-park,Groves Park,Tucson,Arizona,85730,9,4,32.1713461,-110.8330652,no,none,AZ,85730,17840,820483,USA,45991.19955,Tucson,Pima County,32.1713461,-110.8330652,Pima County
hidden-cove-disc-golf-course,Hidden Cove Disc Golf Course,Holbrook,Arizona,86025,18,,34.919636,-110.1942099,no,none,AZ,86025,2160,92753,USA,42941.2037,Holbrook,Navajo County,34.919636,-110.1942099,Navajo County
ironside-bluffs,Ironside Bluffs,Show Low,Arizona,85901,18,5,34.2542084,-110.0298327,no,none,AZ,85901,6530,355052,USA,54372.43492,Show%20Low,Navajo County,34.2542084,-110.0298327,Navajo County
show-low-disc-golf-course,Show Low Disc Golf Course,Show Low,Arizona,85901,18,5,34.2444068,-110.0593849,no,none,AZ,85901,6530,355052,USA,54372.43492,Show%20Low,Navajo County,34.2444068,-110.0593849,Navajo County
los-olivos,Los Olivos,Phoenix,Arizona,85016,9,3,33.4971419,-112.0200925,no,none,AZ,85016,19130,2139741,USA,111852.6398,Phoenix,Maricopa County,33.4971419,-112.0200925,Maricopa County
marana-rock-disc-golf-course,Marana Rock Disc Golf Course,Marana,Arizona,85743,6,4,32.3902667,-111.1349337,no,none,AZ,85743,13270,961502,USA,72456.81989,Marana,Pima County,32.3902667,-111.1349337,Pima County
marbella-vineyards,Marbella Vineyards,Gilbert,Arizona,85298,9,3,33.240899,-111.7160052,no,none,AZ,85298,16120,1844763,USA,114439.3921,Gilbert,Maricopa County,33.240899,-111.7160052,Maricopa County
maricopa-meadows,Maricopa Meadows,Maricopa,Arizona,85138,27,,33.0546417,-112.0572357,no,none,AZ,85138,17910,1030500,USA,57537.68844,Maricopa,Pinal County,33.0546417,-112.0572357,Pinal County
tortosa-disc-golf-course,Tortosa Disc Golf Course,Maricopa,Arizona,85138,9,,33.0637466,-111.9579766,no,none,AZ,85138,17910,1030500,USA,57537.68844,Maricopa,Pinal County,33.0637466,-111.9579766,Pinal County
mckellips-lake,McKellips Lake,Scottsdale,Arizona,85257,3,,33.4529018,-111.9129381,no,none,AZ,85257,15350,986894,USA,64292.76873,Scottsdale,Maricopa County,33.4529018,-111.9129381,Maricopa County
vista-del-camino-park,Vista del Camino Park,Phoenix (Scottsdale),Arizona,85257,18,4,33.4589046,-111.9136439,no,none,AZ,85257,15350,986894,USA,64292.76873,Phoenix%20(Scottsdale),Maricopa County,33.4589046,-111.9136439,Maricopa County
meadview,Meadview,Meadview,Arizona,86444,9,2,36.002155,-114.0684841,no,none,AZ,86444,430,19484,USA,45311.62791,Meadview,Mohave County,36.002155,-114.0684841,Mohave County
mesquite-grove-disc-golf-course,Mesquite Grove Disc Golf Course,Chandler,Arizona,85249,9,2,33.2494817,-111.8266903,no,none,AZ,85249,19590,2390428,USA,122022.8688,Chandler,Maricopa County,33.2494817,-111.8266903,Maricopa County
mohave-valley-community-park-disc-golf-course,Mohave Valley Community Park Disc Golf Course,Mohave Valley,Arizona,86440,9,,34.8897227,-114.5668446,no,none,AZ,86440,2610,119246,USA,45688.12261,Mohave%20Valley,Mohave County,34.8897227,-114.5668446,Mohave County
mountain-bridge-community-course,Mountain Bridge Community Course,Mesa,Arizona,85207,9,,33.4482554,-111.6410524,no,none,AZ,85207,21800,1983918,USA,91005.41284,Mesa,Maricopa County,33.4482554,-111.6410524,Maricopa County
red-mountain-north,Red Mountain - North,"Mesa,",Arizona,85207,18,3,33.4748092,-111.677858,no,none,AZ,85207,21800,1983918,USA,91005.41284,"Mesa,",Maricopa County,33.4748092,-111.677858,Maricopa County
red-mountain-south,Red Mountain - South,Mesa,Arizona,85207,18,3,33.4748092,-111.677858,no,none,AZ,85207,21800,1983918,USA,91005.41284,Mesa,Maricopa County,33.4748092,-111.677858,Maricopa County
mountain-meadow-ranch,Mountain Meadow Ranch,Payson,Arizona,85541,18,,34.3316392,-111.0107566,no,none,AZ,85541,9480,555084,USA,58553.16456,Payson,Gila County,34.3316392,-111.0107566,Gila County
rumsey-park,Rumsey Park,Payson,Arizona,85541,9,3,34.2446364,-111.3328745,no,none,AZ,85541,9480,555084,USA,58553.16456,Payson,Gila County,34.2446364,-111.3328745,Gila County
mountainview-mcc,Mountainview at MCC,Bullhead City,Arizona,86442,9,5,35.062561,-114.5848312,no,none,AZ,86442,13030,513580,USA,39415.1957,Bullhead%20City,Mohave County,35.062561,-114.5848312,Mohave County
riverview-disc-golf-course-0,Riverview Disc Golf Course,Bullhead City,Arizona,86442,9,3,35.062561,-114.5848312,no,none,AZ,86442,13030,513580,USA,39415.1957,Bullhead%20City,Mohave County,35.062561,-114.5848312,Mohave County
moeur-park,Papago Disc Golf Course at Moeur Park,Phoenix (Tempe),Arizona,85282,18,4,33.4375762,-111.9432553,no,none,AZ,85282,25440,1409659,USA,55411.12421,Phoenix%20(Tempe),Maricopa County,33.4375762,-111.9432553,Maricopa County
paseo-vista-recreation-area,Paseo Vista Recreation Area,Chandler,Arizona,85286,18,3,33.2498925,-111.8265268,no,none,AZ,85286,20320,2127544,USA,104701.9685,Chandler,Maricopa County,33.2498925,-111.8265268,Maricopa County
ponderosa-park,Ponderosa Park,Prescott,Arizona,86303,18,4,34.4712085,-112.4933047,no,none,AZ,86303,8520,665572,USA,78118.77934,Prescott,Yavapai County,34.4712085,-112.4933047,Yavapai County
school-house-gulch,School House Gulch,Prescott,Arizona,86303,18,,34.4890116,-112.4434885,no,none,AZ,86303,8520,665572,USA,78118.77934,Prescott,Yavapai County,34.4890116,-112.4434885,Yavapai County
queen-creek-disc-golf,Queen Creek Disc Golf,Queen Creek,Arizona,85142,7,,33.2643561,-111.669271,no,none,AZ,85142,30450,2535152,USA,83256.22332,Queen%20Creek,Maricopa County,33.2643561,-111.669271,Maricopa County
skyline-ranch,Skyline Ranch,SanTan Valley,Arizona,85142,9,4,33.1842199,-111.5751502,no,none,AZ,85142,30450,2535152,USA,83256.22332,SanTan%20Valley,Pinal County,33.1842199,-111.5751502,Pinal County
redline-disc-golf-course,Redline Disc Golf Course,Glendale,Arizona,85303,18,,33.522699,-112.2358688,no,none,AZ,85303,13840,566525,USA,40933.88728,Glendale,Maricopa County,33.522699,-112.2358688,Maricopa County
rillito-river-park-disc-golf-course,Rillito River Park Disc Golf Course,Tucson,Arizona,85719,18,4,32.2980191,-111.006719,no,none,AZ,85719,15220,723915,USA,47563.40342,Tucson,Pima County,32.2980191,-111.006719,Pima County
riverfront-park-2,Riverfront Park,Cottonwood,Arizona,86326,18,4,34.7516885,-112.0221098,no,none,AZ,86326,11260,550994,USA,48933.74778,Cottonwood,Yavapai County,34.7516885,-112.0221098,Yavapai County
sam-lena-park,Sam Lena Park,Tucson,Arizona,85713,6,4,32.1820557,-110.9270995,no,none,AZ,85713,18420,635884,USA,34521.38979,Tucson,Pima County,32.1820557,-110.9270995,Pima County
santa-cruz-river-park,Santa Cruz River Park,Tucson,Arizona,85745,18,3,32.2492046,-110.9966997,no,none,AZ,85745,16690,1063425,USA,63716.29718,Tucson,Pima County,32.2492046,-110.9966997,Pima County
sara-park-discgolfcourse,SARA Park Disc Golf Course,Lake Havasu City,Arizona,86406,18,,34.4487296,-114.2677715,no,none,AZ,86406,10640,688458,USA,64704.69925,Lake%20Havasu%20City,Mohave County,34.4487296,-114.2677715,Mohave County
sears-park,Sears Park,Tucson,Arizona,85711,9,4,32.2199807,-110.8652912,no,none,AZ,85711,17840,809510,USA,45376.12108,Tucson,Pima County,32.2199807,-110.8652912,Pima County
sundance-park,Sundance Park,Buckeye,Arizona,85326,18,5,33.420496,-112.542163,no,none,AZ,85326,26570,1330256,USA,50066.08957,Buckeye,Maricopa County,33.420496,-112.542163,Maricopa County
tall-timbers-disc-golf-course,Tall Timbers Disc Golf Course,Heber/ Overgaard,Arizona,85928,9,,34.3973111,-110.5615556,no,none,AZ,85928,520,30085,USA,57855.76923,Heber/%20Overgaard,Navajo County,34.3973111,-110.5615556,Navajo County
boneyard,The Boneyard,Globe,Arizona,85501,9,,33.3819818,-110.7728814,no,none,AZ,85501,3380,177246,USA,52439.64497,Globe,Gila County,33.3819818,-110.7728814,Gila County
lost-forrest,The Lost Forrest,Huachuca City,Arizona,85616,9,,31.6278703,-110.3339678,no,none,AZ,85616,2120,100647,USA,47475,Huachuca%20City,Cochise County,31.6278703,-110.3339678,Cochise County
thunderbird-paseo,Thunderbird-Paseo,Phoenix (Glendale),Arizona,85304,18,2,33.607486,-112.1835332,no,none,AZ,85304,12470,704743,USA,56515.07618,Phoenix%20(Glendale),Maricopa County,33.607486,-112.1835332,Maricopa County
watson-lake,Watson Lake,Prescott,Arizona,86301,18,4,34.5874676,-112.4179706,no,none,AZ,86301,11520,815350,USA,70776.90972,Prescott,Yavapai County,34.5874676,-112.4179706,Yavapai County
willow-lake-disc-golf-course,Willow Lake Disc Golf Course,Prescott,Arizona,86301,18,,34.5907443,-112.4221878,no,none,AZ,86301,11520,815350,USA,70776.90972,Prescott,Yavapai County,34.5907443,-112.4221878,Yavapai County
