id_x,name_x,city,county,Area_name,State,country,holeCount,rating,latitude,longitude,zipcode,PopDensity,total_pop,total_income,avg_income,MedianHHIncome
albia-city-park,Albia City Park,Albia,Monroe County,"Monroe County, IA",IA,USA,9,,41.016245899999994,-92.8212099,52531,18.129,2580,148908,57716.279070000004,58297.0
coralville-disc-golf-course,Altmaier Family Park Disc Golf Course,Coralville,Johnson County,"Johnson County, IA",IA,USA,18,5.0,41.686041700000004,-91.6167458,52241,239.4,10310,907640,88034.91756,68790.0
peninsula-park-disc-golf-course,Peninsula Park Disc Golf Course,Iowa City,Johnson County,"Johnson County, IA",IA,USA,18,4.0,41.6724348,-91.55817040000001,52240,239.4,14510,955006,65817.09166,68790.0
turkey-creek,Turkey Creek,Iowa City,Johnson County,"Johnson County, IA",IA,USA,9,4.0,41.735099,-91.50545679999999,52240,239.4,14510,955006,65817.09166,68790.0
wetherby-park-disc-golf-course,Wetherby Park Disc Golf Course,Iowa City,Johnson County,"Johnson County, IA",IA,USA,9,,41.6332256,-91.5187608,52240,239.4,14510,955006,65817.09166,68790.0
sugar-bottom-rec-area,Sugar Bottom Rec. Area,Solon,Johnson County,"Johnson County, IA",IA,USA,18,4.0,41.757596500000005,-91.55718879999999,52333,239.4,3390,364288,107459.587,68790.0
timber-dome-disc-golf-course,Timber Dome Disc Golf Course,Solon,Johnson County,"Johnson County, IA",IA,USA,9,,41.805938,-91.5016481,52333,239.4,3390,364288,107459.587,68790.0
tiffin-timbers,Tiffin Timbers,Tiffin,Johnson County,"Johnson County, IA",IA,USA,9,,41.715100299999996,-91.6698308,52340,239.4,2240,153066,68333.03571,68790.0
ambrose-call-park,Ambrose A. Call Park,Algona,Kossuth County,"Kossuth County, IA",IA,USA,18,,43.052499,-94.24911800000001,50511,15.498,3480,241130,69290.22989,65006.0
williams-park,Williams Park,Algona,Kossuth County,"Kossuth County, IA",IA,USA,9,,43.0673917,-94.2113022,50511,15.498,3480,241130,69290.22989,65006.0
siems-county-park,Siems County Park,Whittemore,Kossuth County,"Kossuth County, IA",IA,USA,9,,43.0552602,-94.3989213,50598,15.498,430,25062,58283.720929999996,65006.0
atkins-park,Atkins Park,Atkins,Benton County,"Benton County, IA",IA,USA,6,,41.9934977,-91.8632874,52206,35.777,1160,97968,84455.17241,72308.0
franklin-park-disc-golf-course-0,Franklin Park Disc Golf Course,Belle Plaine,Benton County,"Benton County, IA",IA,USA,18,3.0,41.8954242,-92.27158270000001,52208,35.777,1350,72570,53755.55556,72308.0
fredericksburg-disc-golf-course,Fredericksburg Disc Golf Course,Fredericksburg,Benton County,"Benton County, IA",IA,USA,4,,36.2978546,-94.1449765,50630,35.777,730,43339,59368.49315,72308.0
riverside-disc-golf-course,Riverside Disc Golf Course,Vinton,Benton County,"Benton County, IA",IA,USA,9,2.0,42.1731749,-92.0170016,52349,35.777,3270,200181,61217.431189999996,72308.0
wildcat-bluff,Wildcat Bluff,Urbana,Benton County,"Benton County, IA",IA,USA,21,4.0,42.2049709,-92.06106949999999,52349,35.777,3270,200181,61217.431189999996,72308.0
avoca-dgc,Avoca Disc Golf Course,Avoca,Pottawattamie County,"Pottawattamie County, IA",IA,USA,9,3.0,41.476845700000005,-95.3266722,51521,98.395,1030,61580,59786.407770000005,61607.0
botna-bend-park,Botna Bend Park,Hancock,Pottawattamie County,"Pottawattamie County, IA",IA,USA,9,,41.3926021,-95.36423570000001,51536,98.395,220,12524,56927.27273,61607.0
treasure-cove-disc-golf-course,Treasure Cove Disc Golf Course,Council Bluffs,Pottawattamie County,"Pottawattamie County, IA",IA,USA,18,4.0,41.273306700000006,-95.80176290000001,51503,98.395,16860,1247605,73997.92408,61607.0
bakers-disc-golf-course,Bakers Disc Golf Course at Rock Creek State Park,Kellogg,Jasper County,"Jasper County, IA",IA,USA,9,,41.758325899999996,-92.83677220000001,50135,50.507,760,46141,60711.842110000005,63458.0
lewis-club-park,Lewis Club Park,Colfax,Jasper County,"Jasper County, IA",IA,USA,18,4.0,41.67714229999999,-93.2312532,50054,50.507,1590,92387,58105.03145,63458.0
maytag-park,Maytag Park,Newton,Jasper County,"Jasper County, IA",IA,USA,18,3.0,41.6882749,-93.05575490000001,50208,50.507,8860,491201,55440.29345,63458.0
woodland-park-1,Woodland Park,Newton,Jasper County,"Jasper County, IA",IA,USA,12,,41.715927799999996,-93.05073420000001,50208,50.507,8860,491201,55440.29345,63458.0
prairie-city-park,Prairie City Park,Prairie City,Jasper County,"Jasper County, IA",IA,USA,9,,41.6026574,-93.23906269999999,50228,50.507,1130,81711,72310.61947,63458.0
beacon-hollow-disc-golf-course,Beacon Hollow Disc Golf Course,Cherokee,Cherokee County,"Cherokee County, IA",IA,USA,18,,42.753876399999996,-95.5713146,51012,19.878,3020,174303,57716.225170000005,61360.0
mental-health-clinic,Mental Health Clinic,Cherokee,Cherokee County,"Cherokee County, IA",IA,USA,9,,42.757096399999995,-95.5721132,51012,19.878,3020,174303,57716.225170000005,61360.0
rivers-edge-disc-golf-course,River's Edge Disc Golf Course,Cherokee,Cherokee County,"Cherokee County, IA",IA,USA,9,,42.753876399999996,-95.5713146,51012,19.878,3020,174303,57716.225170000005,61360.0
beaver-meadows-dgc,Beaver Meadows Disc Golf Course,Parkersburg,Butler County,"Butler County, IA",IA,USA,9,,42.5850044,-92.7897579,50665,25.399,1290,88005,68220.93023,54822.0
greene-elementary-school,Greene Elementary School,Greene,Butler County,"Butler County, IA",IA,USA,9,,42.8907565,-92.8113643,50636,25.399,850,51908,61068.23529,54822.0
shell-rock-disc-golf-course,Shell Rock Disc Golf Course,Shell Rock,Butler County,"Butler County, IA",IA,USA,9,4.0,42.7229151,-92.59028029999999,50670,25.399,930,56161,60388.17204,54822.0
wilder-park,Wilder Park,Allison,Butler County,"Butler County, IA",IA,USA,18,,42.7483638,-92.7842053,50602,25.399,720,41805,58062.5,54822.0
becky-zallek-dgc,Becky Zallek Disc Golf Course,Des Moines,Polk County,"Polk County, IA",IA,USA,18,,41.6204376,-93.6467208,50314,826.557,4580,152374,33269.432310000004,67821.0
big-creek-state-park,Big Creek State Park,Polk City,Polk County,"Polk County, IA",IA,USA,18,4.0,41.79313,-93.7336099,50226,826.557,2880,306388,106384.7222,67821.0
city-park-2,City Park,Mitchellville,Polk County,"Polk County, IA",IA,USA,9,,41.6690544,-93.34959690000001,50169,826.557,1220,82497,67620.4918,67821.0
ewing-park,Ewing Park,Des Moines,Polk County,"Polk County, IA",IA,USA,18,4.0,41.5389299,-93.5830273,50320,826.557,10280,519077,50493.8716,67821.0
faith-baptist-bible-college-disc-golf-course,Faith Baptist Bible College Disc Golf Course,Ankeny,Polk County,"Polk County, IA",IA,USA,9,,41.7366939,-93.62456259999999,50023,826.557,18850,1699077,90136.71088,67821.0
grandview-park,Grandview Park,Des Moines,Polk County,"Polk County, IA",IA,USA,18,3.0,41.6127008,-93.5535896,50317,826.557,17080,786889,46070.78454,67821.0
heritage-park,Heritage Park,Ankeny,Polk County,"Polk County, IA",IA,USA,21,3.0,41.7332842,-93.5717792,50021,826.557,13740,1258532,91596.21543,67821.0
interstate-battery-disc-golf-course,Interstate Battery Disc Golf Course,Urbandale,Polk County,"Polk County, IA",IA,USA,9,4.0,41.6392751,-93.78109930000001,50323,826.557,7100,1166604,164310.4225,67821.0
lions-park-0,Lions Park,Des Moines (Altoona),Polk County,"Polk County, IA",IA,USA,12,,41.6467526,-93.477645,50009,826.557,9910,695672,70198.99092000001,67821.0
pete-crivaro-park,Pete Crivaro Park,Des Moines,Polk County,"Polk County, IA",IA,USA,9,1.0,41.5786278,-93.59854920000001,50309,826.557,5130,359730,70122.80702000001,67821.0
runnells-city-park,Runnells City Park,Runnells,Polk County,"Polk County, IA",IA,USA,9,,41.5107104,-93.3581194,50237,826.557,1480,124732,84278.37838,67821.0
southwoods-park,Southwoods Park,Des Moines,Polk County,"Polk County, IA",IA,USA,9,2.0,41.5665099,-93.75645340000001,50265,826.557,16450,1542259,93754.3465,67821.0
veterans-affairs-park,Veterans Affairs Park,Des Moines,Polk County,"Polk County, IA",IA,USA,9,,41.629276399999995,-93.64792309999999,50310,826.557,15550,884815,56901.28617000001,67821.0
walnut-ridge-recreation-area,Walnut Ridge Recreation Area,Des Moines (Johnston),Polk County,"Polk County, IA",IA,USA,18,4.0,41.7278799,-93.7118554,50131,826.557,11020,1249901,113421.1434,67821.0
big-rock-disc-golf-course,Big Rock Disc Golf Course,Pella,Marion County,"Marion County, IA",IA,USA,18,,41.4233294,-92.9325929,50219,59.883,6080,557011,91613.65132,64327.0
central-college-disc-golf-course,Central College Disc Golf Course,Pella,Marion County,"Marion County, IA",IA,USA,18,3.0,41.4029167,-92.9284854,50219,59.883,6080,557011,91613.65132,64327.0
jefferson-elementary-school,Jefferson Elementary School,Pella,Marion County,"Marion County, IA",IA,USA,9,,41.40655039999999,-92.900501,50219,59.883,6080,557011,91613.65132,64327.0
roberts-creek-county-park,Roberts Creek County Park,Otley,Marion County,"Marion County, IA",IA,USA,9,,41.425042100000006,-93.0442852,50214,59.883,370,30574,82632.43243,64327.0
twin-cedars-disc-golf-course-0,Twin Cedars Disc Golf Course,Bussey,Marion County,"Marion County, IA",IA,USA,9,,41.2178875,-92.9269767,50044,59.883,380,20251,53292.105260000004,64327.0
big-woods-disc-golf-course,Big Woods Disc Golf Course,Cedar Falls,Black Hawk County,"Black Hawk County, IA",IA,USA,18,4.0,42.5491906,-92.4357043,50613,235.09400000000002,17810,1488291,83564.90736,56091.0
hillcrest-park-apartments,Hillcrest Park Apartments,Cedar Falls,Black Hawk County,"Black Hawk County, IA",IA,USA,9,,42.5045451,-92.4738953,50613,235.09400000000002,17810,1488291,83564.90736,56091.0
riverview-conference-center,Riverview Conference Center,Cedar Falls,Black Hawk County,"Black Hawk County, IA",IA,USA,9,,42.5433824,-92.460367,50613,235.09400000000002,17810,1488291,83564.90736,56091.0
tourist-park,Tourist Park,Cedar Falls,Black Hawk County,"Black Hawk County, IA",IA,USA,18,3.0,42.541055,-92.4492859,50613,235.09400000000002,17810,1488291,83564.90736,56091.0
charma-park,Charma Park,Dunkerton,Black Hawk County,"Black Hawk County, IA",IA,USA,9,,42.575733299999996,-92.16112820000001,50626,235.09400000000002,760,46329,60959.21053,56091.0
deerwood-park,Deerwood Park,Evansdale,Black Hawk County,"Black Hawk County, IA",IA,USA,18,4.0,42.4613258,-92.3037367,50707,235.09400000000002,3670,167454,45627.79292,56091.0
lost-island-waterpark-koa,Lost Island Waterpark KOA,Waterloo,Black Hawk County,"Black Hawk County, IA",IA,USA,9,,42.444756700000006,-92.3143563,50701,235.09400000000002,14250,935232,65630.31579,56091.0
valley-view-park,Valley View Park,Waterloo,Black Hawk County,"Black Hawk County, IA",IA,USA,9,4.0,42.508283,-92.3930878,50701,235.09400000000002,14250,935232,65630.31579,56091.0
waterloo-exchange-park,Waterloo Exchange Park,Waterloo,Black Hawk County,"Black Hawk County, IA",IA,USA,27,5.0,42.510211299999995,-92.3591565,50701,235.09400000000002,14250,935232,65630.31579,56091.0
black-hawk-state-park-disc-golf-course,Black Hawk State Park Disc Golf Course,Lake View,Sac County,"Sac County, IA",IA,USA,9,,42.2928718,-95.01882979999999,51450,17.160999999999998,810,46127,56946.91357999999,54107.0
chautauqua-park-disc-golf-course-0,Chautauqua Park Disc Golf Course,Sac City,Sac County,"Sac County, IA",IA,USA,9,,42.420252399999995,-94.9848526,50583,17.160999999999998,1290,73033,56614.72867999999,54107.0
brandt-park,Brandt Park,Denver,Bremer County,"Bremer County, IA",IA,USA,9,,42.677218200000006,-92.3326399,50622,56.908,1540,148182,96222.07792000001,74596.0
brookwood-park,Brookwood Park,Waverly,Bremer County,"Bremer County, IA",IA,USA,9,4.0,42.7209306,-92.46226899999999,50677,56.908,5260,402559,76532.12928,74596.0
wartburg-college,Wartburg College,Waverly,Bremer County,"Bremer County, IA",IA,USA,9,1.0,42.72878970000001,-92.4832333,50677,56.908,5260,402559,76532.12928,74596.0
breda-disc-golf-course,Breda Disc Golf Course,Breda,Carroll County,"Carroll County, IA",IA,USA,9,,42.181980100000004,-94.9700317,51436,35.727,430,30754,71520.93023,61701.0
orion-9-disc-golf-course,Orion 9 Disc Golf Course,Coon Rapids,Carroll County,"Carroll County, IA",IA,USA,9,,41.87081920000001,-94.6774786,50058,35.727,810,50400,62222.22222,61701.0
manning-disc-golf-course,Manning Disc Golf Course,Manning,Carroll County,"Carroll County, IA",IA,USA,9,,41.907398,-95.066112,51455,35.727,1060,63913,60295.28302,61701.0
rolling-hills-park-dgc,Rolling Hills Park Disc Golf Course,Carroll,Carroll County,"Carroll County, IA",IA,USA,9,,42.0565986,-94.87055959999999,51401,35.727,5810,405537,69799.82788,61701.0
swan-lake-disc-golf-course,Swan Lake Disc Golf Course,Carroll,Carroll County,"Carroll County, IA",IA,USA,18,4.0,42.0359556,-94.8450378,51401,35.727,5810,405537,69799.82788,61701.0
brewer-creek-park-disc-golf-course,Brewer Creek Park Disc Golf Course,Webster City,Hamilton County,"Hamilton County, IA",IA,USA,9,,42.4277071,-93.7995791,50595,26.198,3970,240984,60701.25945,61650.0
briar-cliff-university,Briar Cliff University,Sioux City,Woodbury County,"Woodbury County, IA",IA,USA,9,,42.5270102,-96.42703879999999,51104,117.31700000000001,10340,631936,61115.667310000004,60553.0
grandview-park-0,Grandview Park,Sioux City,Woodbury County,"Woodbury County, IA",IA,USA,9,,42.5181458,-96.41032320000001,51104,117.31700000000001,10340,631936,61115.667310000004,60553.0
leif-erikson-park,Leif Erikson Park,Sioux City,Woodbury County,"Woodbury County, IA",IA,USA,9,,42.522276899999994,-96.3956744,51104,117.31700000000001,10340,631936,61115.667310000004,60553.0
copeland-park,Copeland Park,Correctionville,Woodbury County,"Woodbury County, IA",IA,USA,9,,42.4726907,-95.79517740000001,51016,117.31700000000001,580,33892,58434.48276,60553.0
moville-disc-golf-course,Moville Disc Golf Course,Moville,Woodbury County,"Woodbury County, IA",IA,USA,9,,42.492788,-96.07028620000001,51039,117.31700000000001,1160,83857,72290.51724,60553.0
sergeant-bluff,Sergeant Bluff,Sergeant Bluff,Woodbury County,"Woodbury County, IA",IA,USA,9,,42.3999933,-96.3503062,51054,117.31700000000001,2580,187172,72547.28682000001,60553.0
sertoma-park,Sertoma Park,Sioux City,Woodbury County,"Woodbury County, IA",IA,USA,9,3.0,42.441632500000004,-96.356724,51106,117.31700000000001,13080,807510,61736.238529999995,60553.0
western-iowa-tech-community-college,Western Iowa Tech Community College,Sioux City,Woodbury County,"Woodbury County, IA",IA,USA,9,,42.483421,-96.34792,51106,117.31700000000001,13080,807510,61736.238529999995,60553.0
britt-dgc,Britt Disc Golf Course,Britt,Hancock County,"Hancock County, IA",IA,USA,9,,43.0938007,-93.8127968,50423,19.067999999999998,1260,72483,57526.19048,58053.0
calkins-park,Calkins Park,Milford,Dickinson County,"Dickinson County, IA",IA,USA,9,,43.321631700000005,-95.1479308,51351,44.813,2280,165467,72573.24561,67477.0
okoboji-disc-golf-course,Okoboji Disc Golf Course,Wahpeton,Dickinson County,"Dickinson County, IA",IA,USA,9,,43.399285799999994,-95.1360734,51351,44.813,2280,165467,72573.24561,67477.0
lake-okoboji-camp-disc-golf-course,Lake Okoboji Camp Disc Golf Course,Spirit Lake,Dickinson County,"Dickinson County, IA",IA,USA,9,,43.399285799999994,-95.1360734,51360,44.813,4260,324405,76151.40845,67477.0
okoboji-gold-disc-golf-course-kenue-park,Okoboji Gold Disc Golf Course at Kenue Park,Okoboji,Dickinson County,"Dickinson County, IA",IA,USA,18,,43.399284200000004,-95.135958,51355,44.813,540,68937,127661.1111,67477.0
silver-lake-disc-golf-course,Silver Lake Disc Golf Course,Lake Park,Dickinson County,"Dickinson County, IA",IA,USA,9,,43.447097,-95.3265895,51347,44.813,730,44750,61301.36986,67477.0
camp-quaker-heights-dgc,Camp Quaker Heights Disc Golf Course,Eldora,Hardin County,"Hardin County, IA",IA,USA,9,,42.373721999999994,-93.0810699,50627,30.084,1430,79415,55534.96502999999,58502.0
foster-park,Foster Park,Iowa Falls,Hardin County,"Hardin County, IA",IA,USA,9,,42.524112,-93.2787969,50126,30.084,2950,195498,66270.50847,58502.0
cedar-county-park-disc-golf-course,Cedar County Park Disc Golf Course,Creston,Union County,"Union County, IA",IA,USA,9,,41.053118299999994,-94.3860667,50801,29.395,4160,225775,54272.83654,48862.0
mckinley-park,McKinley Park,Creston,Union County,"Union County, IA",IA,USA,18,,41.0536422,-94.38059109999999,50801,29.395,4160,225775,54272.83654,48862.0
southwestern-college-disc-golf-course,Southwestern College Disc Golf Course,Creston,Union County,"Union County, IA",IA,USA,18,,41.073266499999995,-94.380876,50801,29.395,4160,225775,54272.83654,48862.0
east-union-school-disc-golf-course,East Union School Disc Golf Course,Afton,Union County,"Union County, IA",IA,USA,9,,41.0248424,-94.1796155,50830,29.395,710,36954,52047.88732,48862.0
centennial-park-11,Centennial Park,Boyden,Sioux County,"Sioux County, IA",IA,USA,9,,43.1902439,-95.9968821,51234,45.325,570,35611,62475.4386,74868.0
hull-disc-golf-course-westside-park,Hull Disc Golf Course at Westside Park,Hull,Sioux County,"Sioux County, IA",IA,USA,9,,43.190694,-96.1407566,51239,45.325,1380,92314,66894.2029,74868.0
inspiration-hills-camp,Inspiration Hills Camp,Inwood,Sioux County,"Sioux County, IA",IA,USA,9,,43.252440899999996,-96.53372879999999,51240,45.325,740,52984,71600.0,74868.0
roadside-park-disc-golf,Roadside Park Disc Golf,Alton,Sioux County,"Sioux County, IA",IA,USA,9,2.0,42.9956922,-96.0057891,51003,45.325,730,49967,68447.94521,74868.0
rock-valley-rotary-disc-golf-course,Rock Valley Rotary Disc Golf Course,Rock Valley,Sioux County,"Sioux County, IA",IA,USA,12,,43.205259399999996,-96.29502629999999,51247,45.325,2250,197582,87814.22222000001,74868.0
