,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income
2770,shelby-road-baptist,Shelby Road Baptist Church,Shelby ,Michigan,49455,18,,43.6094729,-86.37942149999999,no,none,MI,49455,2330,123219,USA,52883.690987124464
2771,fowlerville-united-brethren-disc-golf-course,Fowlerville United Brethren Disc Golf Course,Fowlerville ,Michigan,48836,11,,42.6630284,-84.0986166,no,none,MI,48836,6730,404253,USA,60067.31054977712
2772,freedom-park,Freedom Park,Canton ,Michigan,48188,9,3.0,42.29162279999999,-83.4796912,no,none,MI,48188,21400,1883277,USA,88003.59813084111
2773,garfield-park,Garfield Park,Grand Rapids ,Michigan,49504,18,,42.9271843,-85.6596554,no,none,MI,49504,19570,975901,USA,49867.19468574349
2774,aspen-park-disc-golf-course,Gaylord Disc Golf Course,Gaylord ,Michigan,49735,18,4.0,45.019073799999994,-84.663651,no,none,MI,49735,9370,509849,USA,54412.91355389541
2775,treetops-resort,Treetops Resort,Gaylord ,Michigan,49735,9,,45.033074799999994,-84.58927759999999,no,none,MI,49735,9370,509849,USA,54412.91355389541
2776,goldenrod-disc-golf-course,Goldenrod Disc Golf Course,Davison ,Michigan,48423,18,3.0,43.1034779,-83.5620546,no,none,MI,48423,16910,960855,USA,56821.703134240095
2777,grand-woods-park,Grand Woods Park,Lansing ,Michigan,48917,18,4.0,42.7570153,-84.609134,no,none,MI,48917,17430,1018708,USA,58445.66838783706
2778,great-lakes-christian-college,Great Lakes Christian College,Lansing ,Michigan,48917,9,,42.754325200000004,-84.6385003,no,none,MI,48917,17430,1018708,USA,58445.66838783706
2779,grayling-nature-park,Grayling Nature Park,Grayling ,Michigan,49738,9,,44.670225,-84.7051638,no,none,MI,49738,4530,218208,USA,48169.536423841055
2780,grayling-rotary-pdga,Grayling Rotary - PDGA,Grayling ,Michigan,49738,24,5.0,44.645570899999996,-84.75347409999999,no,none,MI,49738,4530,218208,USA,48169.536423841055
2781,grayling-rotary-pine-knoll,Grayling Rotary - Pine Knoll,Grayling ,Michigan,49738,18,,44.654817,-84.69789399999999,no,none,MI,49738,4530,218208,USA,48169.536423841055
2782,grizzly-oaks-0,Grizzly Oaks,Rochester Hills ,Michigan,48309,18,,42.6789968,-83.2064316,no,none,MI,48309,14240,1562289,USA,109711.30617977527
2783,hammond-hill-disc-golf-course,Hammond Hill Disc Golf Course,Hastings ,Michigan,49058,18,4.0,42.6653294,-85.3140609,no,none,MI,49058,9140,520672,USA,56966.30196936543
2784,city-hart-dam-course,Hart Hydro Dam Disc Golf Course,Hart ,Michigan,49420,18,,43.718154,-86.372726,no,none,MI,49420,2940,127178,USA,43257.823129251694
2785,henderson-lake-nature-center,Henderson Lake Nature Center,Montague ,Michigan,49437,18,,43.4564534,-86.33514100000001,no,none,MI,49437,3420,194036,USA,56735.67251461988
2786,heritage-park-2,Heritage Park,Grandville ,Michigan,49418,9,,42.8873422,-85.7721114,no,none,MI,49418,15530,1140915,USA,73465.22858982615
2787,herman-park,Herman Park,Suttons Bay ,Michigan,49682,18,,44.9654446,-85.6564583,no,none,MI,49682,2280,190307,USA,83467.98245614035
2788,hickory-hills-north,Hickory Hills - North,Traverse City ,Michigan,49684,18,,44.766713,-85.66086640000002,no,none,MI,49684,11670,913678,USA,78292.88774635817
2789,hickory-hills,Hickory Hills - South,Traverse City ,Michigan,49684,18,5.0,44.7688115,-85.666151,no,none,MI,49684,11670,913678,USA,78292.88774635817
2790,highland-park-5,Highland Park,Grand Rapids ,Michigan,49503,18,,42.9783665,-85.65119399999999,no,none,MI,49503,18020,2067567,USA,114737.3473917869
2791,hilltop-meadows,Hilltop Meadows,Newberry ,Michigan,49868,18,,46.3549984,-85.50955859999999,no,none,MI,49868,1900,85791,USA,45153.15789473683
2792,holland-woods-disc-golf-course,Holland Woods Disc Golf Course,Port Huron ,Michigan,48060,9,3.0,43.0173726,-82.4416777,no,none,MI,48060,18050,774925,USA,42932.13296398892
2793,holly-woods-disc-golf-course,Holly Woods Disc Golf Course,Holly ,Michigan,48442,24,4.0,42.8167747,-83.5308941,no,none,MI,48442,10220,663228,USA,64895.107632093925
2794,holton-disc-golf-course,Holton Disc Golf Course,Holton ,Michigan,49425,18,4.0,43.4040939,-86.29593270000001,no,none,MI,49425,1550,67452,USA,43517.41935483871
2795,hudson-mills-metropark-monster,Hudson Mills Metropark - Monster,Ann Arbor (Dexter) ,Michigan,48130,24,5.0,42.38659929999999,-83.908592,no,none,MI,48130,7870,907637,USA,115328.71664548921
2796,hudson-mills-metropark-original,Hudson Mills Metropark - Original,Ann Arbor (Dexter) ,Michigan,48130,24,5.0,42.332074,-83.8627016,no,none,MI,48130,7870,907637,USA,115328.71664548921
2797,hughes-park,Hughes Park,Hudsonville ,Michigan,49426,9,3.0,42.868328399999996,-85.8786858,no,none,MI,49426,18210,1478918,USA,81214.60735859419
2798,rush-creek-park,Rush Creek Park,Georgetown Township ,Michigan,49426,9,,42.891324700000006,-85.89430279999999,no,none,MI,49426,18210,1478918,USA,81214.60735859419
2799,wellspring-dgc,Wellspring Church Disc Golf Course,Hudsonville ,Michigan,49426,9,,42.9170854,-85.8946387,no,none,MI,49426,18210,1478918,USA,81214.60735859419
2800,hunts-hideaway,Hunts Hideaway,Otisville ,Michigan,48463,18,,43.1661367,-83.52439759999999,no,none,MI,48463,2210,116500,USA,52714.93212669683
2801,independence-lake-red-hawk-disc-golf-course,Independence Lake - Red Hawk Original Course,Whitmore Lake ,Michigan,48189,24,,42.4075596,-83.7962159,no,none,MI,48189,6830,495348,USA,72525.32942898975
2802,independence-lake-red-hawk-x-course,Independence Lake - Red Hawk X Course,Whitmore Lake ,Michigan,48189,18,,42.4021263,-83.74082940000001,no,none,MI,48189,6830,495348,USA,72525.32942898975
2803,ira-township-park-disc-golf-course,Ira Township Park Disc Golf Course,Ira ,Michigan,48023,9,3.0,42.692691700000005,-82.6679236,no,none,MI,48023,2430,148091,USA,60942.798353909464
2804,iron-mountain-city-park,Iron Mountain City Park,Iron Mountain ,Michigan,49801,18,,45.818735499999995,-88.0876916,no,none,MI,49801,5660,357351,USA,63136.21908127209
2805,ishpeming-al-quaal-rec-area-disc-golf-course,Ishpeming Al Quaal Rec Area Disc Golf Course,Ishpeming ,Michigan,49849,9,,46.51286629999999,-87.66035440000002,no,none,MI,49849,5660,293026,USA,51771.37809187279
2806,jackson-community-college,Jackson Community College,Jackson ,Michigan,49201,18,,42.163973999999996,-84.406326,no,none,MI,49201,18810,1188623,USA,63191.01541733121
2807,jaycee-park,Jaycee Park,Kentwood ,Michigan,49508,18,3.0,42.8614849,-85.6351912,no,none,MI,49508,19820,968460,USA,48862.7648839556
2808,old-farm-park,Old Farm Park,Grand Rapids (Kentwood) ,Michigan,49508,18,4.0,42.875276,-85.607179,no,none,MI,49508,19820,968460,USA,48862.7648839556
2809,johnson-park,Johnson Park,Walker ,Michigan,49534,18,2.0,42.921852,-85.7679223,no,none,MI,49534,11670,774541,USA,66370.26563838903
2810,kalamazoo-central-hs-dgc,Kalamazoo Central High School Disc Golf,Kalamazoo ,Michigan,49006,9,,42.3154972,-85.6464421,no,none,MI,49006,10060,475840,USA,47300.19880715706
2811,knollwood-park,Knollwood Park,Kalamazoo ,Michigan,49006,18,3.0,42.27518320000001,-85.6232509,no,none,MI,49006,10060,475840,USA,47300.19880715706
2812,ketchum-park-disc-golf-course,Ketchum Park Disc Golf Course,Marshall ,Michigan,49068,6,,42.2699992,-84.9509648,no,none,MI,49068,7240,490239,USA,67712.56906077347
2813,kimball-pines-0,Kimball Pines,Battle Creek ,Michigan,49015,9,,42.3108673,-85.1275177,no,none,MI,49015,13130,792332,USA,60345.163747143946
2814,kingsley-civic-center-south,Kingsley Civic Center South,Kingsley ,Michigan,49649,18,4.0,44.575181,-85.54448199999999,no,none,MI,49649,3190,161939,USA,50764.57680250784
2815,bears-den,The Bear's Den,Kingsley ,Michigan,49649,18,,44.575181,-85.54448199999999,no,none,MI,49649,3190,161939,USA,50764.57680250784
2816,kirtland-community-college,Kirtland Community College,Roscommon ,Michigan,48653,18,4.0,44.4908521,-84.41515550000001,no,none,MI,48653,4660,241682,USA,51863.09012875537
2817,flint-ymca,Kitson Forest Disc Golf Course,Mount Morris ,Michigan,48433,13,,43.0590565,-83.77975450000001,no,none,MI,48433,13260,825167,USA,62229.78883861237
2818,lady-blue-disc-golf-mccourtie-park,Lady in Blue Disc Golf at McCourtie Park,Somerset Center ,Michigan,49282,18,,42.0526501,-84.4086313,no,none,MI,49282,170,6672,USA,39247.05882352941
2819,lake-alliance,Lake Alliance,Potterville ,Michigan,48876,18,,42.6205084,-84.7527529,no,none,MI,48876,2070,108601,USA,52464.25120772946
2820,lakeshore-disc-golf,Lakeshore Disc Golf,Spring Lake ,Michigan,49456,18,4.0,43.1177133,-86.2222105,no,none,MI,49456,9930,1011503,USA,101863.34340382677
2821,lamar-park,Lamar Park,Wyoming ,Michigan,49509,9,4.0,42.9243382,-85.7287001,no,none,MI,49509,13760,542346,USA,39414.680232558145
2822,lawton-hs-dgc,Lawton High School Disc Golf,Lawton ,Michigan,49065,9,,42.1699523,-85.82843009999999,no,none,MI,49065,3260,187016,USA,57366.87116564417
2823,leprechaun-hollows,Leprechaun Hollows,West Olive ,Michigan,49460,18,5.0,42.9214101,-86.14643520000001,no,none,MI,49460,4280,399506,USA,93342.52336448598
2824,breakers,The Breakers,West Olive ,Michigan,49460,18,,42.933323,-86.15838790000001,no,none,MI,49460,4280,399506,USA,93342.52336448598
2825,leviathan,Leviathan,Ludington ,Michigan,49431,24,5.0,43.9655686,-86.4201297,no,none,MI,49431,8690,495231,USA,56988.60759493671
2826,mason-county-park-beast,Mason County Park - Beast,Ludington ,Michigan,49431,24,5.0,43.907443900000004,-86.4266701,no,none,MI,49431,8690,495231,USA,56988.60759493671
2827,mason-county-park-beauty,Mason County Park - Beauty,Ludington ,Michigan,49431,24,5.0,43.9549967,-86.4443559,no,none,MI,49431,8690,495231,USA,56988.60759493671
2828,mason-county-park-goliath,Mason County Park - Goliath,Ludington ,Michigan,49431,24,5.0,43.907443900000004,-86.4266701,no,none,MI,49431,8690,495231,USA,56988.60759493671
2829,lewiston-disc-golf-club-buttles-park,Lewiston Disc Golf Club at Buttles Park,Lewiston ,Michigan,49756,18,,44.8843362,-84.3084856,no,none,MI,49756,1860,82520,USA,44365.59139784945
2830,lighthouse-christian-ministries,Lighthouse Christian Ministries,Grand Haven ,Michigan,49417,9,4.0,42.998901700000005,-86.1308569,no,none,MI,49417,16380,1208029,USA,73750.2442002442
2831,lincoln-park-0,Lincoln Park,Charlotte ,Michigan,48813,24,,42.555418700000004,-84.8439978,no,none,MI,48813,10000,576446,USA,57644.6
2832,log-lake-park,Log Lake Park,Kalkaska ,Michigan,49646,18,4.0,44.7491659,-85.15126679999999,no,none,MI,49646,4110,192284,USA,46784.428223844276
2833,lola-valley,Lola Valley,Redford ,Michigan,48239,9,1.0,42.4033833,-83.29040069999999,no,none,MI,48239,18820,835207,USA,44378.69287991498
2834,ludington-park-0,Ludington Park,Escanaba ,Michigan,49829,9,,45.740015500000005,-87.0531961,no,none,MI,49829,7910,397083,USA,50200.12642225032
2835,madeline-bertrand-county-park,Madeline Bertrand County Park,Niles ,Michigan,49120,18,3.0,41.764413,-86.26895390000001,no,none,MI,49120,16960,995327,USA,58686.73349056603
2836,maple-grove-disc-golf-park,Maple Grove Disc Golf Park,Lake City ,Michigan,49651,18,,44.3324508,-85.2060852,no,none,MI,49651,3490,163331,USA,46799.713467048714
2837,marquette-alternative-high-school,Marquette Alternative High School,Marquette ,Michigan,49855,9,,46.5575195,-87.4352073,no,none,MI,49855,14920,933114,USA,62541.15281501341
2838,powder-mill-disc-golf,Powder Mill Disc Golf,Marquette ,Michigan,49855,18,,46.5730682,-87.4066532,no,none,MI,49855,14920,933114,USA,62541.15281501341
2839,silver-creek-disc-golf-course-0,Silver Creek Disc Golf Course,Harvey ,Michigan,49855,18,,46.49223320000001,-87.35888670000001,no,none,MI,49855,14920,933114,USA,62541.15281501341
2840,mary-beth-doyle-park,Mary Beth Doyle Park,Ann Arbor ,Michigan,48108,18,,42.2408479,-83.7095193,no,none,MI,48108,13150,1270659,USA,96628.0608365019
2841,woolley-park,Woolley Park,Saline ,Michigan,48108,9,,42.198660499999995,-83.7471436,no,none,MI,48108,13150,1270659,USA,96628.0608365019
2842,mattawan-high-school-disc-golf,Mattawan High School Disc Golf,Mattawan ,Michigan,49071,9,,42.2133656,-85.7997777,no,none,MI,49071,5050,455468,USA,90191.68316831684
2843,mccurdy-park,McCurdy Park,Corunna ,Michigan,48817,18,,42.9830172,-84.1235647,no,none,MI,48817,2850,137762,USA,48337.54385964912
2844,mcgraft-park,McGraft Park,Muskegon ,Michigan,49441,18,4.0,43.2110662,-86.28401690000001,no,none,MI,49441,18220,1037753,USA,56956.80570801316
2845,ross-park,Ross Park,Norton Shores ,Michigan,49441,20,3.0,43.173587299999994,-86.24636109999999,no,none,MI,49441,18220,1037753,USA,56956.80570801316
2846,mclouth-park,McLouth Park,Trenton ,Michigan,48183,18,,42.1492939,-83.207095,no,none,MI,48183,22300,1372010,USA,61525.11210762332
2847,woodhaven-civic-center-park,Woodhaven Civic Center Park,Woodhaven ,Michigan,48183,9,,42.133086799999994,-83.2440095,no,none,MI,48183,22300,1372010,USA,61525.11210762332
2848,melvindale-dgc,Melvindale Disc Golf Course,Melvindale ,Michigan,48122,9,3.0,42.2937,-83.1821139,no,none,MI,48122,5120,180247,USA,35204.4921875
2849,memorial-park-0,Memorial Park,Frankenmuth ,Michigan,48734,18,4.0,43.3322773,-83.72998740000001,no,none,MI,48734,3880,343970,USA,88652.0618556701
2850,mill-creek,Mill Creek,Avoca ,Michigan,48006,18,5.0,43.0426443,-82.6954764,no,none,MI,48006,1880,115479,USA,61425.0
2851,montcalm-community-college,Montcalm Community College,Sidney ,Michigan,48885,18,,43.2531581,-85.1001673,no,none,MI,48885,460,19593,USA,42593.47826086957
2852,mott-park,Mott Park,Flint ,Michigan,48504,18,,43.015517200000005,-83.72293540000001,no,none,MI,48504,10030,277856,USA,27702.492522432705
2853,mt-mcsauba-disc-golf-course,Mt. McSauba Disc Golf Course,Charlevoix ,Michigan,49720,19,,45.3366889,-85.2450637,no,none,MI,49720,4910,352812,USA,71855.80448065173
2854,mt-zion-gogebic-community-college,Mt. Zion at Gogebic Community College,Ironwood ,Michigan,49938,9,,46.4741755,-90.16301750000001,no,none,MI,49938,3340,147920,USA,44287.4251497006
2855,norrie-park-disc-golf-course,Norrie Park Disc Golf Course,Ironwood ,Michigan,49938,9,,46.4636452,-90.18367370000001,no,none,MI,49938,3340,147920,USA,44287.4251497006
2856,mtu-disc-golf,MTU Disc Golf,Houghton ,Michigan,49931,9,,47.1122,-88.54667590000001,no,none,MI,49931,2840,172515,USA,60744.71830985916
2857,mullally-park,Mullally Park,Muskegon ,Michigan,49445,9,3.0,43.2866044,-86.27870300000001,no,none,MI,49445,10430,731221,USA,70107.47842761266
2858,reeths-puffer-high-school,Reeths Puffer High School,North Muskegon ,Michigan,49445,9,,43.281427799999996,-86.2161145,no,none,MI,49445,10430,731221,USA,70107.47842761266
2859,myles-kimmerly,Myles Kimmerly,Maple City ,Michigan,49664,18,4.0,44.84781829999999,-85.8831617,no,none,MI,49664,1100,86268,USA,78425.45454545454
2860,nestrom-road-park,Nestrom Road Park,Whitehall ,Michigan,49461,18,,43.3435903,-86.3766092,no,none,MI,49461,4480,279227,USA,62327.455357142855
2861,whitehall-township-disc-golf-course,Whitehall Township Disc Golf Course,Whitehall ,Michigan,49461,27,4.0,43.4040939,-86.29593270000001,no,none,MI,49461,4480,279227,USA,62327.455357142855
2862,newaygo-state-park,Newaygo State Park,Newaygo ,Michigan,49337,18,4.0,43.500193700000004,-85.5828712,no,none,MI,49337,5750,300604,USA,52278.95652173913
2863,north-bluff-disc-golf-course,North Bluff Disc Golf Course,Gladstone ,Michigan,49837,27,5.0,45.8612217,-87.04056170000001,no,none,MI,49837,4770,273371,USA,57310.482180293504
2864,pioneer-trail,Pioneer Trail Park,Gladstone ,Michigan,49837,24,5.0,45.794706299999994,-87.0716603,no,none,MI,49837,4770,273371,USA,57310.482180293504
2865,north-branch-disc-golf-course,North Branch Disc Golf Course,North Branch ,Michigan,48461,12,,43.227962299999994,-83.19634599999999,no,none,MI,48461,3780,200657,USA,53083.86243386243
2866,north-grand-rapids-rotary-disc-golf-course,North Grand Rapids Rotary Disc Golf Course,Belmont ,Michigan,49306,18,4.0,43.0636991,-85.6003248,no,none,MI,49306,5110,617197,USA,120782.19178082192
2867,northridge-church,NorthRidge Church,Plymouth ,Michigan,48170,18,2.0,42.373824799999994,-83.53189029999999,no,none,MI,48170,22160,2547622,USA,114964.8916967509
2868,northwestern-michigan-college,Northwestern Michigan College,Traverse City ,Michigan,49686,9,1.0,44.765901899999996,-85.58243409999999,no,none,MI,49686,13520,1161319,USA,85896.37573964498
2869,terrace-park,Terrace Park,Traverse City ,Michigan,49686,24,4.0,44.7359343,-85.5647532,no,none,MI,49686,13520,1161319,USA,85896.37573964498
2870,ogemaw-hills-disc-golf-course,Ogemaw Hills Disc Golf Course,West Branch ,Michigan,48661,18,3.0,44.279159,-84.224639,no,none,MI,48661,5020,242679,USA,48342.430278884465
2871,ohmer-park,Ohmer Park,Mayville ,Michigan,48744,9,,43.3369682,-83.35245019999999,no,none,MI,48744,2050,92877,USA,45305.85365853658
2872,old-airport-disc-golf-course,Old Airport Disc Golf Course,Au Gres ,Michigan,48703,20,4.0,44.05213010000001,-83.699372,no,none,MI,48703,1500,79430,USA,52953.33333333333
2873,old-town-disc-golf-course,Old Town Disc Golf Course,Negaunee ,Michigan,49866,18,,46.4992575,-87.6178083,no,none,MI,49866,3910,228068,USA,58329.41176470588
2874,orc-hall,Orc Hall,Overisel ,Michigan,49423,9,,42.7259322,-86.0091519,no,none,MI,49423,22400,1499547,USA,66944.0625
2875,shore-acres-park-0,Shore Acres Park,Saugatuck ,Michigan,49423,18,5.0,42.6962677,-86.1945462,no,none,MI,49423,22400,1499547,USA,66944.0625
2876,oshtemo-township-park,Oshtemo Township Park,Kalamazoo ,Michigan,49009,18,4.0,42.292265,-85.693564,no,none,MI,49009,21480,1850504,USA,86150.09310986963
2877,osprey-international,Osprey International,Benzonia ,Michigan,49617,9,4.0,44.652057299999996,-86.0733498,no,none,MI,49617,1660,95010,USA,57234.939759036155
2878,st-ambrose-cellars-disc-golf-course,St. Ambrose Cellars Disc Golf Course,Beulah ,Michigan,49617,9,,44.618579600000004,-85.9969235,no,none,MI,49617,1660,95010,USA,57234.939759036155
2879,baw-beese-lakeowen-park,Owen Park at Baw Beese Lake,Hillsdale ,Michigan,49242,9,5.0,41.905103100000005,-84.61631,no,none,MI,49242,6110,307231,USA,50283.306055646484
2880,palmer-park-0,Palmer Park,Mancelona ,Michigan,49659,9,4.0,44.8951717,-85.0648927,no,none,MI,49659,3010,121462,USA,40352.82392026578
2881,parmalee-park,Parmalee Park,Lambertville ,Michigan,48144,18,3.0,41.7688774,-83.63284770000001,no,none,MI,48144,5190,423117,USA,81525.43352601155
2882,paw-paw-high-school,Paw Paw High School,Paw Paw ,Michigan,49079,9,,42.2620676,-85.91000890000001,no,none,MI,49079,6430,367213,USA,57109.33125972007
2883,macatawa-greenspace,Paw Paw Park,Holland ,Michigan,49424,18,4.0,42.803140899999995,-86.051733,no,none,MI,49424,24040,1832878,USA,76242.8452579035
2884,winstrom-preserve,Winstrom Preserve,Holland ,Michigan,49424,18,3.0,42.7949185,-86.1815161,no,none,MI,49424,24040,1832878,USA,76242.8452579035
2885,pine-hills-disc-golf-course,Pine Hills Disc Golf Course - North,Laingsburg ,Michigan,48848,18,5.0,42.8939253,-84.33931690000001,no,none,MI,48848,3790,264543,USA,69800.26385224273
2886,clone-pine-hills-disc-golf-course-south,Pine Hills Disc Golf Course - South,Laingsburg ,Michigan,48848,18,,42.8939253,-84.33931690000001,no,none,MI,48848,3790,264543,USA,69800.26385224273
2887,legend-sleepy-hollow,The Legend at Sleepy Hollow State Park,Laingsburg ,Michigan,48848,18,,42.9252559,-84.4094207,no,none,MI,48848,3790,264543,USA,69800.26385224273
